ont_id,clean_names,DOI,gene_name
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PAK3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PAPPA2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PAX5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PCBP3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PCLO
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PDGFA
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PER2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PGLYRP4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PHF7
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,POM121
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PRAMEF10
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PRAMEF5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PRELID3B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PRSS8
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PSPH
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PTGER1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PTGS2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PTPN14
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PXDC1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,PYY2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RAB3IL1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RAB6B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RDH16
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RET
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RNF122
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RNF186
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RNF39
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RNF43
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RNMT
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ROBO3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,RPRM
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SCN2A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SEMA3C
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SEMA6A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SEZ6L
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SF3A2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SIGLEC6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SIRPA
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SLC17A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SLC25A13
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SLC30A3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SMAD6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SMAD7
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SMAP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SPINK5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SPRING1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SPRR1B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SRF
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SSTR3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,STX3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SYNE1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,SYP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TAF4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TAGLN
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TCFL5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TCL1A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TGFB3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,THNSL2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,THUMPD1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TJP3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TMEM168
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TMEM45A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TNC
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TNFRSF9
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TNXB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TRA2A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TRAPPC10
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TSPYL1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,TUFT1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,UCHL1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,URB1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,VWA5A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,WASF1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,WNT6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ZFHX3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ZNF239
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ZNF512B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ZNF764
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AAMDC
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ABCA1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ABCA9
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ABCB1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ABHD14B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ABHD4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ACAA1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ACACB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ACAD8
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ACSL4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADAMTSL1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADCY4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADCY6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADGRG6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADH1B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADHFE1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ADRA2A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AEBP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AFAP1L2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AGO1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AGRN
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AGTR1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AHNAK2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AK3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AKR1B10
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ALCAM
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ALDH1A2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ALDH6A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ALOX15
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AMHR2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AMPD3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ANGPTL2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ANK3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ANOS1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ANPEP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ANTKMT
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ANXA6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AOC3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AOX1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AOX3P
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,APOBEC1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,APOBEC3F
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,APOD
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,APOE
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,APPL2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AQP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AQP8
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AR
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ARF5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ARHGAP6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ARHGEF26
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ARL4C
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ARMC10
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ARNT2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ASB2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ASCC1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ASPG
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ATP1A2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ATP1B1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ATP1B2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ATP2B2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ATP8A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,AXIN2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BACE2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BCAT1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BCHE
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BCKDHA
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BCL2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BCL2L11
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BEX2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BLVRB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BMF
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BMP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BMP7
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BPHL
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BSPRY
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,BTG1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C11orf54
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C12orf57
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C14orf132
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C16orf89
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C19orf33
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C1GALT1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C1R
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,C1S
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CA12
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CA2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CACNB3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CALB1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CALCOCO1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CALML4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CAPN5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CASP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CASP12
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CAST
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CBX6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CCDC136
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CCDC198
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CCDC28B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CCDC80
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CCL11
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CCNG2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CD14
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CD59
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CD82
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CDC37L1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CDH1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CDH13
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CELF2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CES2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CGNL1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CHCHD10
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CHD3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CHDH
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CHKB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CHODL
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CILP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CIRBP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CITED4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CKB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CKMT1A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLDN10
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLDN23
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLDN3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLDN34
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLDN7
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLEC14A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLIP3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLN3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLSTN1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CLU
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CNDP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CNP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CNPPD1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COL18A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COL4A4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COL5A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COL6A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COL6A2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COL7A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COLEC11
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,COQ8A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CORO1A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CPE
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CPLX2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CPQ
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CPXM1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CPXM2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CPZ
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CREB5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CREBRF
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CREG1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRIP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRISPLD1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRISPLD2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRY2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRYL1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRYZ
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CRYZL2P
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CSAD
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CSRNP3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTDSP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTSA
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTSB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTSD
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTSF
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTSH
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTSO
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CTXN1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CUL7
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CXCL12
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CXCL17
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CYB5R3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CYFIP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CYP27A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CYP2D6
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CYP39A1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,CYP4V2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DAP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DAPK1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DAZAP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DBP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DCAF8
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DCHS1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DCXR
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DDAH2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DDB2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DDIT4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DDIT4L
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DDR1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DDRGK1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DEGS2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DEPTOR
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DGKA
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DHRS7
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DLX5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DMPK
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DNAJC28
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DPP4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DPT
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DPYD
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DSG2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DSP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DTX3L
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,DTX4
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EBP
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EDNRA
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EFEMP1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EFHD2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EFS
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EGFLAM
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EHF
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ELAPOR1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EMB
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EMP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ENPP2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ENPP3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ENTPD1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EPCAM
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EPHX1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EPS8
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,ETFBKMT
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EVA1B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EXTL3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,EZR
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,F3
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,F5
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAAP20
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FADS2B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM102B
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM107A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM124A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM189A2
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM20A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM20C
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FAM214A
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FBLIM1
mspc_hi,MSPC hi,https://doi.org/10.1016/j.celrep.2022.110595,FBLN5
