Loading	V1	V2
DEFB127	2.3499057128082e-4	-0.00249085283756606
DEFB128	-7.8502664518972e-4	1.2226823342072e-4
DEFB129	5.7038008523719e-4	-0.00523021193243207
DEFB131	0.00104188568804152	-0.00301553144359045
DEFB132	0.00789162316834725	-0.0422999928036661
DEFB134	-0.00407957135117239	-0.00344741358711673
DEFB135	-1.2298803004674e-4	-1.8924027968229e-4
DEFB136	-2.9974205626481e-4	-1.3947301860277e-4
DEFB4A	0.00611152543594444	0.00779667635073671
DEFB4B	0.00309162563544668	0.00325535739377629
DEGS1	0.0050947963881899	-0.00651039565054654
DEGS2	-0.00108661706477822	-3.7640464640435e-4
DENND1A	-0.00359938824659942	-0.00293971889830834
DENND1B	0.00295479508596502	-0.00101586694473377
DENND1C	0.00665197193464971	0.00338927548553107
DENND2A	-0.00421526296637017	0.00545701078254105
DENND2D	0.00435908973114703	0.00354169848740583
DENND3	0.00299026989385201	0.00833791109135155
DENND4A	-0.00275809193290752	0.00215410225145138
DENND4B	-0.00762506624919299	0.00667588926050405
DENND4C	-0.00139655716880152	-7.7137506862515e-4
DENND5A	3.0463234606593e-4	0.00164036422683958
DENND5B	-0.00759268624632899	0.00298040221675635
DENND6A	-0.00184230221258052	7.6482529593145e-4
DENND6B	-0.00275590740598764	5.5972577872773e-4
DEPDC5	-0.00482609672337213	-2.1625219571159e-4
DEPDC7	-0.0077327823353071	3.8729759282387e-4
DEPTOR	0.00549169839230155	-0.0106556049341419
DERA	3.2715543132021e-4	0.00636047954224033
DERL1	6.9366128171456e-4	0.00130106983401312
DERL2	1.5785036278049e-4	-0.00362262235533906
DERL3	-0.00929902138092457	0.0148602756274167
DESI1	0.00495112432709508	-9.6535052260731e-4
DFFA	-0.00190435630025431	-0.00119485794796172
DFNA5	0.00199914798608189	-5.6126880739353e-4
DFNB59	-0.00678695789735583	-5.9163988893942e-4
DGAT1	-0.00101505939944029	4.8319279674429e-4
DGAT2	-0.00392255418169132	0.0047460572654918
DGAT2L6	-0.00355417334328205	3.8017404907394e-4
DGCR14	-0.00100017207064474	-0.00124100905732759
DGCR2	0.00374063086728746	-0.00246655189297563
DGCR6	0.00266808137084748	0.00112858092192994
DGCR6L	0.00326383970726571	-0.00457994135873093
DGCR8	-0.00822572370922826	0.00167269006248521
DGKA	0.00257323363986684	-0.00381788670732166
DGKD	-0.00143280353668846	0.00120634413801707
DGKE	-0.00906061286025059	-0.00223979043901558
DGKG	0.00312926977243512	0.00278519875411789
DGKH	-0.00803930149088404	0.00609380322327159
DGKI	-0.0144995757784818	-0.0022931546829255
DGKK	-3.6702877784347e-4	0.00232850219508496
DGKQ	-3.9580149796873e-4	2.3990769052248e-4
DGKZ	-0.00643231197563034	0.00226334202716842
DGUOK	-3.8007683416099e-4	-9.7637192660637e-4
DHCR24	0.0118633928216824	-7.9411128917405e-4
DHCR7	0.00204011669368969	-0.00202350315768316
DHDDS	1.31354856346472e-5	-6.6178698197116e-4
DHDH	0.0109066553166112	-0.0101376742943934
DHH	0.00461528211063058	7.7225243649499e-4
DHODH	-0.0011455988466077	-4.615442436236e-4
DHPS	-0.00808811271789435	-6.2738314595762e-4
DHRS1	0.00287706130021951	-0.00346730603632524
DHRS11	-0.00636135523838237	-0.00128033519216191
DHRS13	-0.00628052434062315	-0.00911321219600473
DHRS2	-0.0075232786516801	-0.00397323552075549
DHRS4	0.00462488810226562	-0.0036992495993875
DHRS4L2	0.00354572704278707	-0.0025980435162193
DHRS7	0.00626310405968506	-0.0162497108653406
DHRS7C	-0.0018732803201846	-0.00209320011137518
DHRS9	0.0146442890961706	0.0120455373728063
DHRSX	-3.2882249929838e-4	-0.00231245657130604
DHTKD1	-0.00222336086627064	-0.00513349169685632
DHX16	-0.00240066745382146	0.00112834851005887
DHX29	0.00110073980748442	-0.00306163421346588
DHX30	-0.00130765549960587	-0.00210237114248196
DHX32	0.00490957409466343	-0.00377485188456848
DHX33	-0.00466730264930802	8.48406543883925e-5
DHX34	-0.00773669233114151	1.0552408684696e-4
DHX37	-0.00321666912647002	0.00161974578915659
DHX38	6.748060653379e-5	5.57641163404421e-5
DHX40	-0.0040357263662956	0.0012900733447528
DHX57	-0.00429222274961145	2.2358174128254e-4
DHX58	0.00839630387531309	-0.00337779152172755
DIABLO	-0.00187257405143838	-3.4443431118866e-4
DIAPH1	0.00107719862844213	0.00682624922145016
DIAPH2	0.00837352625100153	-0.00326642538525974
DICER1	-0.00547202479819163	4.7494503960055e-4
DIDO1	-0.00535841172515263	-4.0763313133464e-4
DIMT1	3.2421500447662e-4	-0.00189341389099705
DIO1	-0.00249298396609047	0.0041840452783545
DIO2	-7.0388466186903e-4	-0.014378956426875599
DIO3	0.0117606231340806	-0.0105296220992829
DIP2A	-0.00771628096576168	-0.00150700246652213
DIP2B	-0.00399804579558344	0.00213203921163567
DIP2C	-0.00318565862271897	-0.00369546202591716
DIRAS1	-0.0140642042858292	-0.0102695951110055
DIRAS2	-0.0310601733016099	0.00665831050786772
DIRAS3	0.00177663690806021	-0.00210581337803844
DIRC1	-0.00189578677894423	0.00153184262981728
DIRC2	0.00195109907763606	-0.00161423916414825
DIS3L	-0.00241681079127278	-0.00185572289809326
DIS3L2	-0.00141904815799205	-0.0014616772442282
DISC1	-0.00825530982623727	0.00440966101795609
DISP1	0.00159376225563334	0.00616034519741192
DISP2	-0.0210775075251587	0.00705644989391415
DIXDC1	0.00345891770188655	-0.00760623782723664
DKK1	0.0261789102684268	-0.0138940997597362
DKK2	0.0189734459415473	0.00586058106313153
DKK4	0.00236408188772309	-0.0112806991330358
DKKL1	0.00732064730274023	-0.00233288489105835
DLAT	-0.00129405963590794	0.0015336822325365
DLC1	0.013865849848253	0.012587008169421
DLD	0.0012841068566905	-0.00214592643021838
DLEC1	0.00760599604443371	0.00461918008410365
DLEU7	-3.7660912867399e-4	0.0138901795079168
DLG1	-0.00494391418486497	5.3649834333086e-4
DLG2	-0.00414853450330225	-0.00791403498374072
DLG3	-0.00576289051883136	-2.816818945191e-4
DLG4	-0.00548607227676579	-4.4396869441857e-4
DLG5	-0.00607867899905962	-0.00843870703167413
DLGAP1	-0.00758582646928407	-0.00656421711351256
DLGAP2	-0.00282854427521949	-0.00907829405628731
DLGAP4	-0.00162576936473067	-1.8468463942813e-4
DLK1	-0.0523479511821934	0.0155691623283548
DLK2	-0.00193319408761328	-0.0187448008709687
DLL1	-0.0107297536107062	-0.00158882207892034
DLL4	-5.6625742453862e-4	0.00842642153137982
DLST	-0.00122518146038712	6.7812368061812e-4
DLX1	-0.0369580334544061	-0.00608501378506318
DLX3	0.0124290084261432	-0.00552161447607011
DLX4	0.00331147083114524	0.0173875491057093
DLX5	-0.0285487879212724	-0.00419935106140224
DMAP1	-0.0091266483962978	0.00142364106207889
DMBT1	0.0285695704631838	0.0335502764385965
DMC1	-0.0105725276125942	0.003799903063219
DMD	0.00551311511963506	-0.0105488820616036
DMGDH	-1.4045255198331e-4	-0.00583312838647599
DMKN	0.00950056331219956	0.00105489990054569
DMP1	-0.0135197139271318	0.0057260963237385
DMPK	-0.00679358690739752	-0.00586759479466476
DMRT1	-0.00915059369892944	0.00526461964281722
DMRT2	-0.00426991301385108	0.00893075139508271
DMRT3	-0.0103057754674375	0.0094642136963797
DMRTA1	0.00462419114440389	-0.0041551750494601
DMRTB1	-0.00298353674448421	3.3318545625381e-4
DMRTC1	0.00274880064387968	-0.00856389838277147
DMRTC1B	0.0111162111913248	-0.0126989486993504
DMRTC2	-0.00276659925784196	8.6491549559223e-4
DMTN	0.00501347174165514	-0.00415728438060305
DMWD	-0.00591454798673416	4.54470248510788e-5
DMXL1	-3.406977197235e-4	-0.0118215459741601
DNAAF1	9.0310547358496e-4	0.0163639244329038
DNAAF3	-0.00255539619936674	0.0170326663548472
DNAAF5	-7.6029324867139e-4	2.6471583890765e-4
DNAH1	-0.00573765299739374	0.00346958925512665
DNAH10	0.00155287178326349	0.0177724565879558
DNAH10OS	-0.00152460613829581	-1.6175156400725e-4
DNAH12	0.00323021195446309	0.0176972302300201
DNAH17	-0.00849981022281304	0.0167387773411379
DNAH2	-0.00419164749642579	0.0160938294507035
DNAH3	-0.00626039419908244	0.0225125617922447
DNAH5	0.00104730484748313	0.00451519320448504
DNAH6	0.00531956386912636	5.7185356924344e-4
DNAH7	-0.00246265542810619	4.9076182251219e-4
DNAH8	0.00296707150571062	-0.0204542109950086
DNAH9	0.0161962934504573	-0.0018511329656794
DNAI1	-0.00600212503067897	0.0215869022323338
DNAI2	-0.00402290297659131	0.0257132274568728
DNAJA1	-7.3943105972763e-4	6.6840434579938e-4
DNAJA3	-0.00252631331820164	-0.00177505944852534
DNAJA4	-0.00325334684027771	-0.00710550363215118
DNAJB13	0.00101418285972141	0.0117125057289044
DNAJB14	2.0422728081454e-4	-6.9805488728892e-4
DNAJB2	0.00255212068962409	-0.00523266085717338
DNAJB5	0.002316664588529	-0.010415851986903
DNAJB7	-0.0131215274911988	0.00265434766411117
DNAJB8	-0.00675664270737738	0.00156319999348468
DNAJC1	2.635778740993e-4	-9.7956844199492e-4
DNAJC10	-0.00424959012737978	-6.1841501343016e-4
DNAJC11	-0.00317940092228606	6.700808976361e-4
DNAJC12	-0.0191594848897878	-3.9080370336954e-4
DNAJC13	-0.00233166771663534	-6.2811584510843e-4
DNAJC14	-0.00113743914369773	-7.27283246242049e-5
DNAJC15	0.00919526074931542	0.00230545687157158
DNAJC16	-0.00154126107983867	-0.001043222729106
DNAJC17	5.14721400265404e-5	-0.00188725863169152
DNAJC18	-0.00487530737660139	-4.0138960338756e-4
DNAJC19	-0.0040501111220982	-0.00214842826431149
DNAJC2	-0.00448547427785258	0.00113605505856889
DNAJC21	-0.00111781837398544	-5.89465803732492e-5
DNAJC22	-0.0125577270869864	-2.7358869423815e-5
DNAJC24	-0.00660934427906604	9.9579514460797e-4
DNAJC25	-6.3652511451547e-4	-0.00404897000585741
DNAJC27	-0.00410487115007909	-3.1678975568205e-4
DNAJC28	-0.00550260614478825	0.00108539515733065
DNAJC30	0.00397670989081377	-0.00460845676411728
DNAJC4	0.0013410531597821	-0.0037266189255706
DNAJC5	-0.00168417506913407	-3.2211943002471e-4
DNAJC5B	0.00206720115479958	0.0248640711854517
DNAJC5G	-0.00987872794531983	0.00133346032144586
DNAJC7	-0.00162597652586649	5.6622788731543e-4
DNAJC8	9.6775894538426e-4	4.61628047754947e-5
DNAL1	-0.00425853312556742	0.00152847579437498
DNAL4	0.00146315244825319	-0.00165459337697931
DNALI1	-0.00285996284841634	0.00221912843385873
DNASE1	-0.01287486345957	-0.00152359793173105
DNASE1L1	0.00125073579426012	0.00171004908296923
DNASE1L2	-0.0226451932429603	-0.00175242805708596
DNASE1L3	0.0104726064068779	0.0088971167286973
DNASE2	0.00459929415616536	0.00138079661557339
DNASE2B	0.0178475441224217	-0.0105486314789542
DND1	-0.0152623986867235	0.00232603475853636
DNER	-0.0192141218945003	4.7378779175057e-4
DNHD1	-0.0086433638587649	0.00540571179588591
DNLZ	-0.00363036380980975	0.00109573043712352
DNM1L	-0.00605693768825688	-0.0016207977587009
DNM3	-2.35823973424188e-5	0.00594967065198973
DNMBP	0.00282794554788161	-0.00367758326311832
DNMT3L	-0.00436529939114696	0.00148565953531023
DNPEP	0.00397851718577814	-0.00304286648799349
DNPH1	0.00304279824832287	-0.00310317921336874
DNTTIP1	0.00191965629865996	0.00158721562083187
DNTTIP2	0.00109133730898533	8.4282156132061e-4
DOC2A	-0.024212484609473	0.00618064152658808
DOC2B	0.00600111599256052	0.00107400585197589
DOCK1	0.00426673825844336	-0.00465817866133984
DOCK10	-0.00330586574739261	0.0121070893004466
DOCK11	0.00167810228855855	0.0123063760405762
DOCK2	0.00771189403793101	0.0135450917399662
DOCK3	-0.00769703243188152	-0.00910145482003168
DOCK4	-5.8231035426189e-4	0.00723142699096793
DOCK5	0.00419969168297934	-0.00278487056740744
DOCK6	0.00119094453630199	0.00576233907502553
DOCK7	-0.00497677167426974	-0.00197481515796739
DOCK8	0.0125005225391006	0.00556463752105216
DOCK9	0.00351727209655836	0.00449617163654005
DOHH	-0.00349830171768002	6.9556362367129e-4
DOK1	0.004160076260791	0.0076864765807949
DOK2	0.0126517492291305	0.0175725659077514
DOK3	0.00133316435457182	0.0147772039547224
DOK5	-8.8567809919339e-5	0.0024309135858522502
DOK6	-0.00683619530161309	0.00798003339705836
DOK7	0.0076645632640451	1.8280972595937e-4
DOLK	0.00575690044440699	-0.00480738842379178
DOLPP1	-0.00288896774147181	-0.00277005602905806
DOPEY1	-0.00863424649111839	6.42809740588569e-5
DOPEY2	-0.00543446416125077	-0.0065569150696275
DOT1L	-0.0125177068692306	0.00895183082574974
DPAGT1	0.00286353759885433	-0.00330460760795907
DPCD	-3.675705622277e-4	-0.0013751320956252
DPCR1	0.0205125119844892	0.0250066155808148
DPEP1	-0.0011816538939987	0.00932912702025307
DPEP2	0.0147298038296294	0.0138367827858938
DPEP3	0.00498021195152512	0.00196617555340953
DPF2	-8.4682891917331e-4	-0.00127084180951377
DPF3	-0.00138400722934802	0.00593028304206062
DPH1	-0.00136486146878504	-0.00460750931125454
DPH3	0.00434093226593702	6.668866512962e-4
DPH5	-0.00122605129817738	-0.00230232856727094
DPH6	-8.6480282205519e-4	-0.00197039913497007
DPM1	-0.0023392870152362	0.00111357351924423
DPM2	1.8186110912886e-4	1.2987961510516e-4
DPM3	0.00239521190223483	-0.00504269883079091
DPP10	-0.0246026824270756	0.0286471023625541
DPP3	-0.00133881164354137	0.00121541833947613
DPP6	0.00520835738297269	0.00206187594190945
DPP7	0.00392310465526963	-0.00458236791406437
DPP8	-1.01389271248695e-5	-0.0011942538339673
DPP9	7.2299735903875e-4	0.00306874592573502
DPPA2	-0.0014259946736082	3.7073159208794e-4
DPPA3	3.3184405908071e-4	9.7166920153337e-4
DPPA4	-0.00109247533193968	0.00545453881586415
DPPA5	-0.00111430624217145	2.8529647923728e-4
DPRX	-2.5342780994206e-4	-3.1312668245648e-4
DPT	0.023311677349085302	-0.00122488613020516
DPY19L1	0.00191617400795995	0.00863550550306426
DPY19L2	-0.0219269511368785	-0.00773226153575294
DPY19L3	-0.00536804789818177	-0.00349591502009234
DPY19L4	-0.00407516934796431	-5.2129291467561e-4
DPY30	-0.00254201932831553	1.2454987850316e-4
DPYD	0.0115886294891115	0.00520000614328398
DPYS	0.0118827341471657	-0.0196604736543749
DPYSL2	7.2656260060384e-4	0.014248564518697
DPYSL3	-0.00701065433239685	-0.00205516980707782
DPYSL4	-0.0236384954339726	-0.00936218943049891
DQX1	-0.0112522078253212	0.00422515672841637
DRAM1	0.0186176231323471	0.0121685266660479
DRAM2	0.00190790376116088	0.00197895508907169
DRAP1	0.00131916054194613	-0.00181451447502825
DRC1	1.81645169412929e-5	0.0224105295761389
DRC7	0.00221828095991903	0.0170296428497699
DRD1	0.00306574161462275	-0.00462619879389688
DRD2	-0.0331977336611781	-6.5940557663957e-4
DRD3	-0.00398976990692793	0.00159097481194889
DRD4	-0.0146622224500496	0.00544055915663363
DRD5	-0.00584623198583837	0.00220014343976177
DRG1	4.9553579652169e-4	-0.00162728226520346
DRG2	-2.8192091705161e-4	-0.0031574172436434
DRGX	-6.1333130273118e-4	0.0178942267866315
DRICH1	-0.0134378440847856	0.00401196308331188
DRP2	-0.0154619230465044	-0.0138448545408607
DSC1	0.00133476257976694	-0.0139531921278989
DSC2	0.015385672088916	-0.00874843072331944
DSC3	0.016773471237129	-0.0341009730253037
DSCAM	-0.0318418526398397	0.0158536452099556
DSCAML1	-0.0191046677874193	0.0148684586889504
DSCR3	-0.00195953107993112	0.00301006438915759
DSCR4	-0.0062933833793223	0.00202597047620767
DSE	0.00227915990151193	0.00366971224013552
DSEL	0.00466098244848338	-0.0024528616467841
DSG1	-0.00120607798041234	-0.00985312158863555
DSG2	0.00713280858697253	-0.00367391509488652
DSG3	0.00966079708817484	-0.02465793552676
DSG4	0.00210363804568291	-0.0145691174474163
DSPP	-0.0136000393034071	0.00293854567578172
DST	0.00325411691100537	-0.00268225435768673
DSTYK	-0.00123948550679487	4.6191059040972e-4
DTD1	-0.00412142583708297	0.00186128114118958
DTD2	0.00356705978555745	-7.3824417853694e-4
DTHD1	0.00920109479449177	0.019322112057136
DTNA	-0.0117015017142573	-0.00460341258604063
DTNB	-0.00320662230415298	-0.00530020566729842
DTNBP1	-4.7973306021565e-4	0.0011140558516479
DTWD1	-0.00306586700730968	-0.00160078645486629
DTWD2	0.00276699102393276	-0.0045046676758936
DTX1	-0.0151632258508093	0.00460981779958675
DTX2	0.00605616444625214	-0.00152001020020225
DTX3	-0.00969338211817507	-0.00238135155769042
DTX3L	8.4738029275395e-4	0.00306248362568958
DTX4	0.012000903860805	0.00814624380644459
DUOX2	0.0106059500098749	-0.00746493382169989
DUOXA2	0.00677907127615896	-0.00720971785943618
DUPD1	0.00104321086322447	-0.00248350943435209
DUS1L	-0.00506021089968901	-0.00234737184463045
DUS2	8.4763983017171e-4	0.00102523657244792
DUS3L	-0.0051980635778494	3.7988829401494e-4
DUSP10	-0.00452538657631116	0.00775224225447984
DUSP11	0.00106194118316102	-5.2534278755394e-4
DUSP13	0.00454714730383708	-0.00375705427390447
DUSP14	0.00166478740047396	1.5641347697935e-4
DUSP15	-0.0074032604188082	-0.00661326828517472
DUSP16	0.00376456727340235	-0.00375801786217124
DUSP18	4.134098676003e-4	0.00652601118483197
DUSP19	-0.00154271363703314	-0.0010450133015473
DUSP2	0.00750906769725715	-0.00799248493244253
DUSP21	-4.431794337111e-4	5.9854403289202e-5
DUSP22	-0.00168216115941524	0.00327832957231978
DUSP23	0.00336537207988757	0.00378176944546541
DUSP26	-0.0177159976443622	0.00299043014109201
DUSP28	-0.00881377408481569	-5.8635443282152e-4
DUSP5	0.0124267803481529	-0.00181739642096931
DUSP6	0.00980031420174632	0.0104365840679706
DUSP7	0.00569086399641723	0.00145965712620135
DUSP8	-0.00488124823693779	0.00592636930442523
DUSP9	6.364661414817e-4	-0.0032341105494075
DUX4	-0.00566963681916284	-7.724421778284e-4
DUXA	0.00296142179950463	0.0029181187052113
DVL1	-0.00135561429483609	-4.734079146526e-4
DVL2	-0.00463590090785536	-0.00253160493259344
DXO	-0.00763163394221244	-0.00119121488860631
DYDC1	-0.00156539774586304	0.0133227098983011
DYDC2	-0.00602569188384488	0.023920262330585
DYM	-0.00244604307773077	-0.00281617650692709
DYNAP	-0.00374033534091516	0.00149057196778114
DYNC1I1	-0.0120034322915328	-0.0100385057367985
DYNC1I2	-5.4197460370442e-4	4.6781808714077e-4
DYNC1LI1	-1.6253868713527e-4	-5.7146749601725e-4
DYNC1LI2	-0.00178453370049516	3.868824103071e-4
DYNC2H1	-0.00212946821664328	-0.00398612885160448
DYNC2LI1	-0.00167305009159711	2.3275226319726e-4
DYNLL2	-0.00166685377211971	-0.00302958200848726
DYNLRB1	0.00213479277571779	-0.00184026291343777
DYNLRB2	0.0116547333373401	-0.00133738619748466
DYNLT1	-0.00329202536175225	0.00157076175982587
DYNLT3	-0.00179093543465811	8.0366673116764e-4
DYRK1A	-0.00608502722843156	0.00111709128920883
DYRK1B	-0.00404673689707867	0.00109195507071223
DYRK3	-0.0020672189813198	0.00691603930233745
DYRK4	0.00414840804482231	-0.00374811207126545
DYSF	0.00988673287749871	0.00225266418086158
DYTN	-0.00245714684642323	-0.00191557988907012
DYX1C1	0.00110798978584418	0.00588855727362681
DZANK1	-0.00899493604860853	0.00317124225769527
DZIP1	-0.00437203752335454	-0.00204752517228268
DZIP1L	-0.00682007250078724	0.00600955166774484
E4F1	-0.00786209743313012	-0.0014988773040056
EAF1	9.6578794623752e-5	-4.6514185351468e-4
EAF2	0.00204746940474339	-0.0121353662962806
EAPP	0.00152258297204622	-0.00131541427333864
EARS2	-3.5940925254278e-4	-0.00304099659828685
EBAG9	0.00302169529243848	-0.00110378829767658
EBF1	-0.00428385101239085	5.8571638490581e-4
EBF2	-0.0130625542240007	0.00605308854121543
EBF3	-0.0192392009526019	-0.00942996259883819
EBF4	-0.00127609188868976	-0.0118169049454904
EBLN1	-0.00498169713412833	0.0016616779764247
EBLN2	-0.0113852536084359	0.00664520095103402
EBNA1BP2	-7.6174279945609e-4	-1.8871780164198e-4
EBP	0.00252056727655646	-0.00543404853134625
EBPL	0.00728649342308787	-0.00373467344931768
ECD	5.8086611576979e-4	-0.00182689668483032
ECE1	0.00428646819960124	-0.00362569782019449
ECEL1	-0.0137611989500502	0.00540622924682411
ECH1	0.00683225089383905	-0.00420900613023211
ECHDC1	0.00394820422559178	0.00370253247641369
ECHDC2	-0.0027819673066274	-0.00482990497600418
ECHDC3	0.0147112868552232	-0.00400933003128521
ECHS1	0.00455538112500133	-0.0081932929512377
ECI1	-4.6378282619217e-4	-0.00445380477494538
ECI2	0.00142513640846247	-0.00571958186313801
ECM1	0.00501819988552445	0.00519799920768166
ECM2	0.00671790378641126	7.3091946831661e-4
ECSCR	-0.036990877967554	0.015495347195607
ECSIT	-0.00200938434133638	-0.00463446580654407
ECT2L	-0.00214312265059168	0.0123626064091482
EDA	0.00814118804815626	-0.0121631026389199
EDA2R	0.0082266159502033	-0.00859931859438731
EDAR	0.0150409285503606	-0.0136600552792058
EDARADD	0.00509123705495923	-0.0157945096064914
EDC3	-0.00164996809030118	-0.00133162314920201
EDC4	-0.00400802597875326	6.79473569156447e-5
EDDM3A	0.00104910470451613	-0.00746367492416025
EDDM3B	0.00141927158691497	-0.0050801621682485
EDEM1	0.00765542702649802	0.00430075536710818
EDEM2	0.00694360399062789	0.00191012505545562
EDEM3	-0.00151887532505447	-0.00180464326665014
EDF1	0.00308870787186392	-0.00495823110937656
EDIL3	0.00691922523119469	0.00734793487249797
EDN2	0.00290300619891657	-0.00841354071563714
EEA1	9.550932873018e-4	-0.00217332353150806
EEF1A1	0.00603824419633873	-0.00354159578362814
EEF1A2	-0.0206727860568543	-0.0173712749541102
EEF1B2	0.00384917529468474	-3.0916482427757e-4
EEF1D	0.00408973479132926	-0.00445014468885109
EEF1G	0.00434840050022723	-0.00468902457714918
EEF2	0.00189286548145049	-0.00440120782299351
EEF2K	0.0052821196314989	-0.00756366489062419
EEF2KMT	0.00365933278895512	-0.00339086796015309
EEFSEC	6.1003998807195e-4	-0.00323766938491325
EEPD1	-0.00100601283236257	-0.00484871613344211
EFCAB1	0.0105552357025646	-0.0037084825688258
EFCAB11	-0.0041958316020386	-0.00468779240005904
EFCAB12	-0.00200329839685746	-0.00662945485463417
EFCAB13	-0.0111551309206395	0.0010380877624969
EFCAB2	-0.00705363715124796	0.0060838987666563
EFCAB3	-0.00164070115242229	0.0010757022180831
EFCAB5	-0.0121812405650622	0.0109340321663771
EFCAB6	-0.00112978645702733	-0.0016419412013667
EFCAB7	-0.0109459216968772	0.00243160680322866
EFCAB8	-0.0144652496627649	0.00631622137724497
EFCAB9	-5.9170904774808e-4	5.81140996418173e-5
EFHB	3.0126105402902e-4	0.00931305786829329
EFHC2	0.00735642346708369	-0.00401883770353142
EFHD1	0.00572012991950458	-0.00907825365613957
EFHD2	0.00195626172075915	0.00288660435106092
EFNA1	0.0134845644849237	-0.00341390651782029
EFNA2	-0.0114233312699451	0.00270341819241259
EFNA3	-0.00981486502723851	-0.004715703502145
EFNA4	0.0116044839388549	-0.00810477715809592
EFNA5	0.00347467980925008	0.0010614199241331
EFNB1	0.00765811395324975	-0.00240925112805444
EFNB2	0.00719281892427328	-0.00174210427711309
EFNB3	-0.00771075102168371	-0.00319611260070709
EFR3A	0.00612696010473176	-0.00197505518262259
EFR3B	-0.0172878726132396	0.019907773595381
EFS	3.2074926981287e-4	-0.00795920843929106
EFTUD2	-6.7093387874488e-4	0.00271002803917186
EGF	0.0229661379922515	-0.0138089979489192
EGFL6	0.00682571321439991	0.0262070214184117
EGFL7	0.00902333407307266	0.00309690236755756
EGFL8	-0.00992104753656558	-3.2710528740621e-4
EGFLAM	9.8204252085751e-4	-0.00911377415350522
EGLN1	-0.00256398800651709	-9.86673839650349e-5
EGLN2	0.00188415360176588	0.00225417320655821
EGLN3	-0.0092613103797498	0.00446577250146597
EGR2	0.0135860630636476	0.00270706695805716
EGR3	0.0105732942364741	-0.00352739049618965
EGR4	-0.00683624573825014	0.00482911949381421
EHBP1	-0.00265246977826852	-8.1686142505266e-4
EHBP1L1	0.00416791513106158	-0.00157496213695101
EHD1	0.0101054775968813	0.00301087680126958
EHD3	0.00385354984307656	-0.004274205351582
EHF	0.00424240063601431	-0.0132037645776114
EHHADH	9.9492022630566e-4	-7.1866043253961e-4
EHMT1	-0.00535587490850555	-2.4252201237967e-4
EI24	0.00170812444799254	-0.00189366861960709
EID1	0.0026069718759819	-0.00425402559370343
EID2	-0.00583237668356566	0.00162786343899328
EID2B	-0.0128950374776693	0.00186878972341046
EID3	-0.00243255132565974	-0.00140838506725791
EIF1	0.00226615313801153	0.0013358232592344
EIF1AD	-0.00160105472995758	0.00129664265557268
EIF1AX	-0.00139785332698379	5.0999382676749e-4
EIF1AY	-0.0091202898393154	-0.0264690499559618
EIF1B	5.1417344963779e-4	-2.2850699849084e-4
EIF2A	-0.00120581740636839	-0.00101318366552288
EIF2AK1	-0.00138308855538028	-5.2726528598019e-4
EIF2AK2	-0.00376464727289252	5.4878637617792e-4
EIF2AK3	-3.6386217578194e-4	-0.00328195950036604
EIF2AK4	0.00545328420092828	-0.00537568876163074
EIF2B2	-0.00152761064592693	-7.8486327982226e-4
EIF2B3	-8.9311929946641e-4	-9.460194852231e-4
EIF2B4	-0.00193447954540006	-0.00360177958981308
EIF2B5	-0.00496376817349491	-0.00136071363358119
EIF2D	0.00159117033329179	-0.00306822357942349
EIF2S1	-0.00162198699728301	0.00118973144196078
EIF2S2	-1.8898618870096e-4	0.00150808553450165
EIF2S3	-0.00135316352632417	-1.1572268811233e-4
EIF3A	0.00160279764913838	-0.00220473159005556
EIF3B	-0.00160723610286387	-5.5678542642644e-4
EIF3C	0.00383520318635645	-0.00187964251680344
EIF3CL	0.00443197165229248	-0.00209458681724164
EIF3D	0.00370750313633952	-0.00332127991311853
EIF3E	0.00260378158888333	-0.00241746958360701
EIF3F	0.0018597514250078	-0.00172906714786559
EIF3G	0.0013725403431148	-0.00235657462179243
EIF3H	0.00153225079093056	-0.00116971806359111
EIF3I	0.00338742300556728	-0.00303590386267106
EIF3J	2.50888432116573e-5	-8.0658048211574e-4
EIF3K	0.00322587942007683	-0.00202244600180538
EIF3L	0.00477335298304893	-0.00495883327993873
EIF3M	4.0488930909108e-4	-0.00140220733257193
EIF4A1	0.00159957966638313	3.1116429003906e-4
EIF4A2	-0.00546268615182979	-8.6575202543265e-4
EIF4B	0.00178366236461838	-0.00311334681510764
EIF4E1B	-0.00806492199226285	0.00424242470967765
EIF4E2	0.00297135288335246	0.00151437103865495
EIF4E3	0.0037142763348845	-0.001666295879195
EIF4EBP1	-0.00677441368239245	0.00259488405136117
EIF4EBP2	9.5811993378536e-4	7.2776287296551e-4
EIF4ENIF1	-0.0011816712147608	-0.00157747560478972
EIF4G1	2.32908208171e-4	-9.7862168182608e-4
EIF4G2	-3.181321049902e-4	0.00110461815572131
EIF4G3	-0.00420082340660603	-0.00109951692587179
EIF4H	0.00228332320237556	-0.00175575352357735
EIF5	-0.00288421299524307	0.00191545954398226
EIF5A	0.00491538306311509	-0.0023347168948647
EIF5AL1	0.00813005361036538	-0.00250451009041958
EIF5B	0.0036366770367925	-0.00277209946564631
EIF6	0.00495541059231809	-0.00165169184948983
ELAC1	-0.00197919891070353	-0.00290618879728794
ELAC2	5.7262683120106e-4	-0.00253224588911497
ELANE	0.0136304278532318	-0.00432147225954422
ELAVL2	-0.027025364247706	-0.00107285832659454
