Loading,PC1.v,PC2.v
DGCR14,0.000583254,-0.001372103
SPACA7,0.000582578,-0.000257681
ERMARD,0.000582008,-0.00280228
OR5H14,0.000581336,-0.000605571
C8orf22,0.000581304,-0.006015287
MOS,0.000581264,-0.000304095
VCX2,0.000580519,0.000245674
GLOD4,0.000580154,-0.001453645
AHCY,0.000579694,-0.003952221
OR4C3,0.000579685,-0.000781171
NANOG,0.000579602,-0.001578173
TMEM216,0.000579594,0.000264088
OR1E2,0.000579212,-0.001137635
WFDC8,0.000579166,-0.001916699
OR10G8,0.000578889,-0.000750996
OR8I2,0.00057875,-0.0006225
ADAM18,0.000578688,-0.000531169
CIAPIN1,0.000577639,0.001968761
ADO,0.000577414,-0.000905673
SPANXN5,0.000577325,-0.000233127
OR6C2,0.000577129,-0.000956958
KRT28,0.000576821,-0.000348769
SLC22A8,0.000575942,-0.001909785
FIGLA,0.000575379,0.000723241
DYNLL2,0.000574872,-0.003390888
GALNT7,0.000573892,-0.007818254
ATG13,0.000573696,-0.00062942
PRSS54,0.000572987,-0.001215252
DIP2C,0.000572464,-0.00514671
CHKA,0.000572461,-0.004305912
ABCF3,0.000572417,-0.002304031
MRPL44,0.000572199,-0.000106995
MRPS12,0.000571564,0.00088179
BTBD2,0.000570865,-0.003006711
ACSM2A,0.000570765,-0.002261138
IFNA6,0.000570398,-0.000859354
ZFAND4,0.000570243,-0.002760326
SPO11,0.000569226,-0.000144533
OR1S1,0.000568657,-0.000616806
REG3A,0.000567468,2.93E-05
OR3A3,0.000567003,-0.001024324
OSTC,0.000565938,0.001170346
OR8U1,0.000565336,-0.000614123
ITGAE,0.000565094,0.004732167
PARP12,0.000564416,0.005252382
TMEM104,0.00056392,0.003293301
ATRN,0.000561676,-0.001189302
LYAR,0.000560824,0.003891226
TPMT,0.000560417,0.000160294
MED22,0.000560091,-0.0025558
AKAP6,0.000559783,0.00154558
ATP5G1,0.000559416,-0.002470288
GANAB,0.000559168,-0.000311434
SDCCAG8,0.000558577,0.000809632
IL9,0.000558337,-0.000430413
ENTPD6,0.000557359,-0.005526211
GEMIN8,0.000556883,-0.000917007
PRAMEF17,0.000556776,-0.001006828
OR5AC2,0.000556593,-0.000788392
OR1M1,0.000556482,-0.000202147
COL18A1,0.000555945,-0.001082534
PRAMEF4,0.000555615,-0.000642196
TMEM91,0.000554805,0.004150133
FECH,0.000554072,-0.003417386
PRAMEF18,0.000553709,-0.001172801
SRR,0.00055293,-0.002794464
CCDC121,0.000552548,-0.002547427
CCDC146,0.000552307,0.001599224
ZRSR2,0.000550032,0.001175887
KIAA1324L,0.000549957,0.004732356
URAD,0.000549937,-0.000316845
APPBP2,0.000549855,-0.002384965
LHFPL1,0.000549753,-0.010261593
BOLA1,0.000549017,-0.002856604
OR7G1,0.000548417,-0.000572659
DCTN5,0.000548258,-0.001421339
HNRNPCL4,0.000547948,-0.000151179
HLX,0.000547934,0.008487161
UCHL3,0.000546305,5.92E-05
POLR2F,0.000544165,-2.57E-05
RING1,0.000543916,-0.00145883
KRTAP6-3,0.000543245,-0.000872615
TMEM14B,0.00054307,0.000390705
OR10G7,0.000542334,-0.000553013
RNF4,0.000541879,2.73E-05
PRR12,0.000541398,-0.002170162
FAM47B,0.000541186,-0.001091892
DENND6A,0.000541088,-0.000491201
RSPRY1,0.000540409,-0.001546521
OR2Y1,0.000540194,-0.000770072
EXOC6,0.000539753,0.000840035
PELP1,0.000539585,-0.002238242
OR52N5,0.000539369,-0.001161255
CD2AP,0.000538798,0.000161912
COMMD5,0.000538069,0.000848689
OR51I1,0.000537906,-0.000748565
FBXO33,0.00053763,4.10E-05
MOCS3,0.000537378,-0.000932443
C16orf46,0.000537311,-0.005087213
FNTB,0.000536731,-0.001409538
ARHGAP5,0.00053569,-0.001723376
SPANXN3,0.000534849,0.000270206
VPS33B,0.000534461,-0.002099366
EMC6,0.000532709,0.000975273
VPS41,0.000532118,-0.000303664
DGKD,0.000530549,0.000211576
SLC39A9,0.000530451,-0.002043831
PITPNB,0.000529749,-4.05E-05
OR5T3,0.000529577,-0.000688154
OR7G3,0.000528148,-0.000414099
OBP2B,0.000527816,-0.006242318
NDUFA5,0.000527577,-0.002562307
FBXO28,0.000526062,-1.69E-05
WDR37,0.000525227,-0.000332037
OR8H2,0.00052448,-0.000859511
BLCAP,0.000523968,-0.004013454
ZNF574,0.000523461,-0.002089233
OR11G2,0.000523416,-0.000816736
OR7A10,0.000522979,-0.000635248
OR6B3,0.000522952,-0.00107546
ASCL3,0.000522912,-0.004133546
NPHP3,0.000522644,-0.002508761
SPIRE1,0.000521387,0.001182022
TMX4,0.000520385,-0.003622784
SPEG,0.000520185,-0.016749858
C7orf26,0.000519642,-0.000678628
AGBL3,0.000519372,-0.003014967
HIPK2,0.000517881,-0.003981612
FBXO44,0.00051782,-0.005453598
C5orf24,0.000517417,-0.000437935
LCE6A,0.000516748,-0.001124214
ATF6B,0.000516736,-0.001304597
FGF22,0.00051628,-0.010096266
C2orf80,0.000515923,-0.003951516
SMIM9,0.000515202,-0.000209939
PRAMEF25,0.000515001,-0.001081485
GAS8,0.000514383,-0.00151333
PPIAL4E,0.000513126,-0.000448114
CORO1A,0.000511269,0.0109411
CT45A7,0.000511203,9.18E-07
GALNTL6,0.000510822,-0.006390334
PRAMEF6,0.000510499,-0.000575491
METTL1,0.000509722,0.000815594
FAM19A1,0.00050922,-0.014223489
HELZ2,0.000507331,0.0023226
OR5H2,0.000506272,-0.001517829
THEM6,0.000505931,-0.001948636
TRIM65,0.000505756,0.00130821
ZNF189,0.000505641,-0.002293767
TCF4,0.000505214,0.00198662
ADCY3,0.000502246,0.000578475
C2orf81,0.000501152,-0.002771905
MUC5AC,0.000500982,0.015116741
MRPS7,0.00049876,0.000525203
CCDC71L,0.000498361,0.002590237
FADD,0.00049831,0.0023191
TSC22D2,0.000498198,0.000982836
BCORL1,0.000497964,-0.001658049
TMCC1,0.000497272,-0.001060849
C12orf60,0.00049684,-0.002628789
OR10P1,0.000496738,-0.000439917
GALT,0.000496514,-0.00231857
TMEM123,0.000495198,0.00137395
RNF5,0.000495194,-0.00142242
RASA1,0.000493742,-2.12E-05
DNAJC16,0.00049353,-0.001733829
MOAP1,0.000492834,-0.003973293
CMTR2,0.000492074,-0.000400877
MED31,0.000491573,0.000313155
DPF2,0.000491566,-0.001352495
LRRC47,0.000491366,-0.002412432
KIAA0391,0.000491007,0.000452849
OR51B5,0.000490452,-0.001036501
DHODH,0.000489284,-0.000941012
LRRC72,0.000488932,5.05E-05
PRM2,0.000488064,-0.001076188
NSMAF,0.000487982,-0.000814163
OR5B17,0.000487384,-0.000609309
IL3,0.000486994,-0.000309041
NOA1,0.000486873,-0.001108921
OR10Z1,0.000486648,-0.000309397
WDR24,0.000485769,-0.00253966
IGFLR1,0.000485572,0.008668469
RANBP10,0.000484748,-0.002162438
TRIM13,0.000484106,-0.003702828
CAPZA1,0.00048361,0.003742757
BEST1,0.000482587,0.004105653
FAM168B,0.000482278,-0.002511325
TAF12,0.000482039,0.002652082
KRTAP27-1,0.000481844,-0.000472781
BPGM,0.00048182,0.002087445
OR5R1,0.000481249,-0.000826354
ZNF358,0.000480495,-0.003837053
TMEM202,0.000477838,-0.000319282
FLG2,0.000477489,-0.005738555
INTS9,0.000476595,0.000748891
ARPC1A,0.000476478,0.000723125
EBF1,0.00047558,-0.002714068
FAM103A1,0.000475564,-0.001163203
MMGT1,0.000475514,0.001480964
AURKAIP1,0.000475403,-0.000770706
CST9L,0.000474542,-0.001207517
OR2AP1,0.000474391,-0.000637626
MT-CO3,0.000474378,-0.004736452
ADGRG5,0.000474156,0.006726466
WDFY1,0.00047263,0.000160303
AKR1B15,0.000472529,0.004246568
ATP5B,0.000471842,-0.00139073
KLKB1,0.000471679,-0.000322542
FAM3B,0.000471484,-0.010544814
ARHGAP12,0.000471401,-1.17E-05
EPM2A,0.000471209,-0.004980983
NLRP10,0.000471094,-0.001751918
PRR23A,0.000470733,-0.000882952
DHX30,0.00046978,-0.002403039
CYSLTR2,0.000469315,0.002873458
TFCP2L1,0.000468415,0.000401229
MUT,0.000467361,-0.002465222
OR4C13,0.000466556,-0.000894215
IFNA7,0.000466037,-0.000440694
CADM1,0.000465689,0.007198032
NOP14,0.000465585,-0.000242379
VPS25,0.000465344,-0.000332141
RNF113A,0.000464918,0.000367154
FAM170A,0.000464868,-0.002212778
VPS54,0.000464019,-0.002484781
MROH2A,0.000463644,0.002145231
C22orf39,0.000463482,-0.003404988
KRTAP15-1,0.000462962,-0.000797854
OR2L13,0.000462958,-0.011709305
CPEB3,0.000462835,-0.006752019
BANF2,0.000462016,-0.000768825
TAF1B,0.000461439,-6.81E-05
PRKAB1,0.000461216,0.005462424
ST14,0.000460325,0.000196978
CD28,0.00045994,0.008876911
DCBLD1,0.000459297,0.007088234
C20orf196,0.000459236,-0.000202398
HEATR5B,0.000459154,-0.002231308
YIPF4,0.000458746,-0.001503975
KCMF1,0.000458255,0.000316762
IL36A,0.000458053,0.000566443
ZC3H3,0.000456994,-0.000247376
OR5AL1,0.00045677,-0.000970434
PGLYRP3,0.000456428,0.002391814
CHST10,0.000456058,-0.003096049
PARP15,0.00045569,0.015058959
OR5J2,0.000455484,-0.000416475
RTP3,0.00045518,-0.001289314
MBTPS2,0.000454909,-0.002438365
OCM2,0.000454432,-0.000394962
SGCE,0.000454302,0.004124069
FCRLA,0.00045418,0.012532638
OGFOD2,0.000453093,-0.001101714
COX16,0.000452688,-0.001085227
SLC35E3,0.000452667,-0.001649299
CLCC1,0.000451527,-0.0041828
GRAMD1A,0.00045077,0.002569928
CXorf57,0.000450495,0.005764819
ZNF526,0.000449635,-0.001246466
SF3B2,0.00044926,0.000392065
RDH14,0.000448656,-0.000450414
RYR3,0.000448471,-0.012040854
SCYL3,0.000448175,-0.002428508
PLEKHG6,0.00044805,0.000412108
RND2,0.000448028,-0.006896151
RPS19,0.000447977,-0.000544817
FBXO21,0.000447431,-0.002850723
B9D2,0.000447071,0.002911504
OR1A1,0.000446064,-0.000747319
DOK3,0.000444698,0.013346447
MSH3,0.000444646,-0.00282798
WDFY2,0.00044455,-0.002182097
GOLGA1,0.000443251,-0.002754152
PSMB4,0.000443239,-0.000266339
PRAMEF19,0.000442722,-6.19E-05
PIGA,0.000441654,0.006176084
CELA3B,0.000441143,-0.000665797
FAM13B,0.000441033,-0.00634345
COX8A,0.000439962,-0.00115884
C3orf38,0.000439611,3.94E-05
GOLGA3,0.000439074,-0.002311791
IFNAR2,0.000438658,0.007158756
LEUTX,0.000437985,-9.72E-05
KRTAP4-3,0.000437941,-0.001100442
OR1E1,0.000437489,-0.000959203
MED4,0.00043684,0.000236067
OR9G4,0.000436787,-0.00041978
MED13L,0.000436052,-0.001224589
HSF1,0.000435,-0.000974219
AMMECR1L,0.000434846,0.00066862
CLIP2,0.000434667,-0.002996704
GPR78,0.000434666,0.002463697
OR5T2,0.000434612,-0.000169624
C19orf66,0.000434526,0.000222858
EDEM3,0.000434287,-0.002370386
EFCAB9,0.000433995,-9.57E-05
RARS,0.000433636,-0.000292843
RNF121,0.000432309,-0.002241443
GMIP,0.000432219,0.006357529
MDH1,0.000431799,-0.001045029
CD80,0.000431369,0.018965803
COL4A1,0.000430765,0.003127657
ETV6,0.000430005,0.000557678
GTSF1,0.000429585,0.013621261
ATP5G3,0.000429517,-0.000139601
ERICH1,0.000428536,0.001424837
LUZP4,0.000427903,-0.000640714
DPY19L1,0.00042642,0.008979601
OR6C68,0.000426327,-0.000610551
DEFB107A,0.00042562,-0.000373775
DEFB107B,0.00042562,-0.000373775
CNNM3,0.000424707,-0.001462906
MMS19,0.000424369,0.000698984
OR10G3,0.00042411,-0.000779028
IL1F10,0.000424062,-0.000614758
AP3M1,0.000423841,-0.001746123
GAR1,0.000423558,0.001823057
MEI4,0.000423145,-0.00338938
UGGT1,0.000422803,-0.000219918
SSX8,0.000422547,0.000272822
ADAM17,0.000422197,0.007310921
MGAT4D,0.000420398,0.000338177
COL6A6,0.00041818,0.033325238
PPP1R26,0.000417982,-0.001420051
RNF146,0.000417684,-0.00010462
TRNT1,0.000416949,-0.003538461
OR13C9,0.000416826,-0.001017401
XRRA1,0.000416742,-0.004710464
LRRC30,0.000416493,-0.001227448
LSR,0.000416448,0.002251354
AATF,0.000416344,0.00188648
PTTG2,0.000415764,-0.004194364
OR4S2,0.000415762,-0.00070694
PMF1,0.000415384,0.001579874
FCRL3,0.000414635,0.015022823
MCF2,0.000414431,-0.018509765
CT47B1,0.000413138,6.58E-05
EQTN,0.000413,0.002505342
USP17L17,0.000412635,-0.000593529
OR5D16,0.000412394,-0.000494322
SPACA5B,0.000411016,1.41E-05
RMND5B,0.000410713,-0.002431972
KRTAP4-9,0.000410401,-0.000280889
SLC6A19,0.000410025,-0.015529418
MAPRE3,0.000409945,-0.003092051
GML,0.00040983,0.000180906
OR10G9,0.000409465,-0.00031412
AHSP,0.000409424,0.003781355
TMEM174,0.000408834,-0.001534632
STX3,0.000406928,0.003268461
TXNDC12,0.000405718,0.002293787
OR2W5,0.000401982,-0.004211286
ARFRP1,0.000400883,-0.001893404
LCE3E,0.000400345,6.17E-05
STAMBP,0.000399378,-0.002380308
YTHDF3,0.000399121,-0.001125746
NRIP2,0.000399097,-0.0056711
CERS4,0.000398868,-0.007055031
ELMOD3,0.000398832,-0.003639223
KRTAP19-6,0.000398789,-0.000365429
EPPK1,0.000397251,-0.001440024
REG1B,0.000396377,-0.002377326
7-Mar,0.000395893,0.001303329
KRTAP4-5,0.000395404,-0.000136215
STXBP3,0.000394841,-0.000969734
OR6Q1,0.000394374,-0.000510707
CDY1,0.000393271,-0.002311929
IFNA8,0.000393048,-0.00070903
PSMB5,0.000392966,0.00033935
DEF8,0.000392398,-0.000406768
OR5H15,0.000392332,-0.000683202
LTA,0.000391473,0.009194634
UBQLN2,0.000390289,-0.002126359
KRTAP6-2,0.000389381,-0.000238346
CDY2A,0.000389208,-0.003406066
TOM1L1,0.000389047,-0.003293062
SURF6,0.000388193,-0.002093458
CAPN7,0.000388024,-0.003080316
SULT1E1,0.000386689,0.001976925
BCR,0.000385875,0.002556179
OR5AK2,0.0003855,0.000549217
NUDC,0.000385383,-0.000285209
OR8B4,0.000385052,-0.000714446
OR5H6,0.000384593,-0.000659397
LSM3,0.000384392,-0.000540329
A4GNT,0.000384361,0.006536695
MAP1S,0.000383578,0.001872907
BBS9,0.000383031,-0.000447674
FAM25E,0.000382423,-3.56E-05
ATP8B3,0.000381695,0.007020456
KRTAP9-2,0.00038059,-0.000583904
NCOA3,0.000380406,0.000744001
MYO5A,0.000379692,0.000834494
WDR46,0.000379603,-0.000159076
UBR3,0.000379204,-0.004343164
PNCK,0.000378617,-0.030712373
TMPRSS11F,0.000377465,-0.007474529
PSMD1,0.000375966,0.000494007
TRIM49D2,0.000375794,-0.006375132
LRRC1,0.000374527,-0.001018835
FAM25G,0.000374499,0.000176131
UGCG,0.000374385,0.004114521
OR5AP2,0.000374272,-0.000829531
ATP5C1,0.000374213,9.20E-05
PPP1R21,0.000373936,-0.000866958
CYP4F3,0.000373891,-0.000812498
SH2D4B,0.000371082,0.01488551
AKR1A1,0.000370298,4.27E-06
FAM26F,0.000369404,0.009601165
SLCO1A2,0.000368928,0.008027271
RNF216,0.000368114,-0.001736584
CRYGB,0.000368056,-0.000402563
OR2M7,0.000368002,-0.000823458
SLC22A11,0.000367549,-0.004621221
OR4P4,0.000366636,-0.000620021
CT45A9,0.000366243,0.000567796
NEK11,0.000365808,0.00012617
C8orf89,0.000365317,-0.005945109
ZC2HC1A,0.000364923,-0.002135704
JAK3,0.000364782,0.007782806
C7orf72,0.000364531,-0.000693605
C19orf81,0.000364006,-0.006574177
OR5AS1,0.000363252,-0.000530198
RIPPLY1,0.000362692,-0.004492282
CLDN17,0.000361817,-0.00093331
PLRG1,0.000361281,-7.80E-05
MBD3L1,0.000360797,-0.000373325
SPCS2,0.000360285,-0.001191875
LMO2,0.000360217,0.004378128
POFUT1,0.000359909,-0.001185594
OR4C11,0.00035854,-0.000738291
POTEB3,0.000358312,-0.004845306
SPEF1,0.000358111,0.009670097
ABL1,0.000357185,-0.003034143
TIGIT,0.000356749,0.013459405
GPR174,0.000356484,0.009072444
OR2V2,0.000356285,-0.000924512
CARD17,0.000356246,0.0024119
OR2F1,0.000354803,1.55E-05
TMEM218,0.000354503,-0.001086198
ZNF561,0.000354218,-0.004992008
GCSAM,0.00035418,0.003677829
ZNF608,0.000353207,0.001708359
HOXD1,0.000353166,0.013208606
PNO1,0.000353087,0.000759981
ANKRD44,0.000352801,0.006912612
IL22,0.000352376,-0.000246232
NUP214,0.000351847,-0.001164272
ZNF655,0.000351383,0.002725805
C1QBP,0.000351243,-0.000890233
SLC25A41,0.000350958,-0.00788301
OR51B2,0.000350794,-0.000425127
OR4C16,0.0003504,-0.000444395
OR7E24,0.000349534,-0.000906631
CTDP1,0.000348877,0.000340423
IQCF5,0.000348314,-0.000163389
AGPAT1,0.000347653,-0.000769865
TOR1A,0.000345668,-0.000271184
FABP9,0.000345631,7.51E-05
ZNF628,0.000344988,-3.93E-06
GAGE12F,0.000344588,5.64E-05
GAGE12G,0.000344588,5.64E-05
GTF2IRD2,0.000343151,-0.00410967
CACFD1,0.000342977,0.000140524
SDHAF2,0.000342973,-0.000260501
NET1,0.000342456,-0.002175142
HCCS,0.000342224,0.001861939
KRTAP19-4,0.000342209,-0.00017533
OR2T27,0.000341862,-0.000765232
MAN1A2,0.000341719,-0.002405338
MPP1,0.000341682,0.000397715
MANF,0.000341133,-0.001658172
BTBD1,0.000340993,-0.000170718
GRK6,0.000340261,0.000721653
PLEKHM3,0.000340253,-0.00166897
LRRC28,0.000339747,-0.001485711
TRIM23,0.000339643,-0.003666108
LRRC4C,0.000339413,0.000109143
ZNF408,0.000339373,-0.001142877
SKAP2,0.000339163,0.006388458
PIGZ,0.000338664,-0.003651468
HHATL,0.000338199,-0.005407942
AASDH,0.000338058,-0.002555255
CRIP2,0.000336348,0.003868949
C1orf43,0.000335682,0.001401792
GOLGA8R,0.000334215,-0.004491472
OR10X1,0.000334188,-0.000474238
GPCPD1,0.000334025,0.004467409
UBR2,0.000333469,-0.001234879
SGSM3,0.000333291,-0.006708112
TPM3,0.000333207,0.007583241
EIF3M,0.000332419,-0.00055272
CST11,0.000332242,-0.000318314
WARS2,0.000331942,-0.001487343
KRT78,0.000331633,0.006665916
MAST3,0.000331617,0.00239937
CAMSAP2,0.000331347,-0.000146951
RBM15B,0.000330953,-0.000692141
LRTOMT,0.000330611,-0.005537798
ZMAT1,0.000330464,-0.005480683
MPC1L,0.000329307,-4.02E-05
ZNF576,0.000328971,-0.004043349
TMEM257,0.000328631,-0.004125889
DYNC1LI2,0.000327604,-0.000904693
SMOC2,0.000326956,-0.01055157
FAM19A4,0.000326692,-0.018271676
RNF40,0.000326515,-0.001182854
FPGT,0.000326179,-0.000775086
ZDHHC8,0.00032515,-5.14E-05
LPCAT1,0.000324694,0.019089809
SIGLECL1,0.000324116,-0.000255961
OR2A42,0.000323646,-0.002433745
GJB6,0.000322343,0.001230009
GEMIN5,0.000321405,-0.001750426
C6orf120,0.000321014,-0.000643992
MIEN1,0.000320825,-0.002621718
SCP2D1,0.000319304,-0.000380508
LCE2C,0.000319017,-0.000477664
STK24,0.000318958,0.000380788
ZZEF1,0.000318131,-0.002235891
ATIC,0.00031584,0.00099128
SMYD4,0.000315741,-0.002141167
PGD,0.000315603,0.006869855
SHMT1,0.00031522,0.000571372
OR14C36,0.000314231,-0.002540096
OR8K3,0.00031393,-0.000361317
RIT1,0.000312024,0.003552385
TRIM39,0.00031155,-0.000411844
RPL35A,0.000311141,-0.001033832
NDUFA6,0.00030979,-0.000628032
OR10H2,0.00030896,-0.001755592
ODC1,0.000308652,-0.003483155
RCL1,0.000308034,0.001908475
MPO,0.000306704,0.005131015
GOLGA8M,0.000306588,-0.003778626
AARS,0.000306303,-0.002283139
SETD1B,0.00030487,-0.00312241
LIPF,0.000304127,-0.003145959
OR5G3,0.000303956,0.002858002
SDE2,0.000303882,0.002008263
WDR41,0.000303156,-6.14E-05
TBRG1,0.000303097,-0.001745239
LRRC73,0.000302891,-0.004174734
OR13C7,0.000301643,-0.000333875
SLC25A44,0.000300109,0.002178417
SRP72,0.000300023,0.000580636
SCT,0.000299779,0.004678848
MRPL34,0.000299731,-0.001745598
CGB5,0.000299414,0.002921267
GLA,0.000298902,0.00419686
TBC1D3K,0.000298281,0.000941565
IL36B,0.000297642,0.00051501
OR2T35,0.000297445,-0.000682843
SCAF1,0.000296906,-0.001653973
CHDH,0.000295875,-0.007310884
SPATA3,0.000295342,-0.000554267
RRP12,0.000295311,0.001443987
NDUFV2,0.000294823,-0.000798374
NUBPL,0.000294261,-0.001583632
CHCHD1,0.000293535,-0.001325075
OR4X2,0.000293162,-0.000233786
SMARCAL1,0.000292969,-0.000556997
ABCA13,0.000292533,0.021681367
NLRP7,0.000292327,0.005208547
GIP,0.00029143,0.00228522
EPHB3,0.000290863,-0.005272429
OR7C2,0.000290619,-0.000385655
TEX28,0.000290567,0.000391069
CHCHD6,0.000289829,0.000533376
UBALD1,0.000289084,-0.001420893
PDPR,0.00028858,-0.000937119
NOC4L,0.000288431,0.000303578
NFS1,0.00028748,-0.001956387
TTC8,0.000286575,-0.005911615
CLEC16A,0.000284328,0.001432841
APOM,0.000283044,-0.002166018
CXADR,0.000282788,-0.00417527
LAMTOR5,0.000281175,0.001207351
RPTN,0.000280488,-0.002434508
ZNF800,0.000280198,-0.000781082
CRELD2,0.000279534,-0.001809568
HECTD3,0.000278804,0.001171435
LCAT,0.000278556,-0.002552609
SCN10A,0.00027831,0.001204904
ZFYVE26,0.000277988,0.001554608
SRRD,0.000277787,-0.001606494
SPINK9,0.000277734,-0.00105247
BPIFB3,0.000277472,-0.000141028
CDK18,0.000276299,0.004141877
MUC17,0.000276281,-0.011171839
ERMP1,0.000275074,-0.000343978
S100A1,0.000273216,-0.003539738
CCDC105,0.000272922,-0.001801084
HIST1H4G,0.000272825,-7.40E-05
RGR,0.000272745,-0.000532123
APOE,0.000272504,0.01668856
GAPVD1,0.000271598,0.001377414
DUSP21,0.00027126,-0.000111608
PPM1H,0.000271015,-0.013080295
MKL2,0.000270806,-0.002703256
CORO6,0.000270516,-0.009498953
AKAP4,0.000269526,0.000101916
NEU2,0.000268831,-0.000370191
IDO2,0.000267709,0.007971723
MYLIP,0.000267695,0.001629276
YWHAE,0.000267536,-0.000370334
MTTP,0.000267005,-8.65E-05
ARIH1,0.000266132,-0.001059109
ITFG2,0.000266041,-0.002197406
WIPI2,0.000265839,-0.00113962
SLC22A12,0.000265236,-0.000494195
LRTM1,0.000265201,-0.00641067
APC,0.000264815,-0.001404245
LIAS,0.000264199,-0.001845211
CNPY2,0.000264087,-0.001321792
STK38L,0.000264021,-0.001964221
XIAP,0.000263964,-0.000753128
C11orf98,0.000263728,-0.000237488
UBIAD1,0.000263461,-0.001434987
ZNF629,0.000262072,-0.001736749
RITA1,0.000261923,-0.00087745
OR4D5,0.0002618,-0.000650853
GTF2H1,0.000261448,-0.000360101
MAP3K14,0.000261431,0.001148304
CALR,0.00026072,-0.000117664
TRIM64C,0.000260415,-0.000341486
MAGEB5,0.000260379,-0.000166814
DEFB121,0.000260291,-0.000603238
RIMBP3,0.000259143,0.001220918
TMED4,0.000258472,-0.00236778
PRCD,0.000258091,0.002926476
METTL15,0.000257788,-0.001654177
DRG1,0.000257662,-0.000711047
PFKM,0.000257657,-0.004150938
TDRD6,0.000256701,-0.009398955
BPY2,0.00025542,3.11E-06
CCS,0.000255409,-0.003366668
PRKX,0.000255114,0.001708117
ASB7,0.000254406,-0.001378685
STEAP3,0.000254277,0.005476489
HNF4G,0.000254206,-0.003205995
DDI2,0.000253179,-0.004542741
GRIFIN,0.000253149,-0.000711204
PDPK1,0.000252167,-0.001052831
GLT6D1,0.000252049,-0.00105707
TMIGD1,0.000251965,0.000371968
C17orf51,0.000251603,-0.003842572
NARFL,0.000251199,-0.004908669
DEFB128,0.00025093,-0.000354876
LYRM7,0.000250564,-0.00402427
OR2V1,0.000250515,-0.000299582
NEK9,0.000250407,-0.002662112
HAGH,0.00025031,-0.000488876
EIF3J,0.000249687,-0.000430295
LDB1,0.000248837,-0.001827149
ANO4,0.000248066,-0.021715259
SLC36A3,0.000247701,-0.001836776
GP2,0.000247665,-0.041004468
PFN3,0.000247442,-2.08E-05
FAM213A,0.000247281,-0.006961578
B3GLCT,0.000246927,0.001050329
TBC1D3F,0.000246896,0.001413311
DNTTIP1,0.000246879,0.003096079
RNF215,0.000246601,-0.003661955
PDCL3,0.000246584,-0.000647978
RNF111,0.000246317,-0.000612728
SEMA6B,0.000243437,0.00419834
C9orf47,0.000242457,-0.009701829
PPCDC,0.000241338,-0.00166518
ZNF341,0.000240541,-0.000777049
TAF7,0.000240455,-0.001822623
TMEM225,0.000239289,-0.000490684
CDY1B,0.000239247,-0.000264221
OR4X1,0.000239215,-0.000574314
MMP10,0.000238242,-0.00335321
FAM219B,0.000236992,-0.004633158
C20orf141,0.000236804,0.00156024
ARPC5,0.000236684,0.006314765
ANKRD28,0.00023642,0.001402202
BBS5,0.000235918,-0.003413098
OR6C6,0.000235653,-0.000428762
ANAPC15,0.000235561,-0.002068564
TRIM48,0.00023512,0.000123833
ENDOG,0.00023507,-0.003433152
FAM24A,0.00023462,-0.000302067
PLA2G2E,0.000234604,-0.000673939
DDX47,0.000234429,0.000977005
PICK1,0.000234222,-0.006338205
JTB,0.000234193,-0.000468821
C8A,0.000233052,0.006489618
ECI1,0.000232889,-0.003795467
ALOX12B,0.000232307,-0.008998312
IQCF6,0.000229025,-0.000819383
FCF1,0.000228816,0.000435851
CTBP1,0.000228448,-0.001811458
GOT1L1,0.000228393,0.000215461
LCE5A,0.000227293,-0.00053504
ZNF362,0.000227068,-0.00120855
KIF5B,0.000226986,-0.002014408
VPREB3,0.000226728,0.003890129
GPRASP1,0.000226657,-0.012603617
WDR13,0.000226134,-0.002888268
AIFM1,0.000225906,-0.000954416
EIF4ENIF1,0.000225042,-0.00208818
MRPS34,0.00022462,-0.001089301
OR52K2,0.000224356,-0.000321454
RAB6A,0.000223229,0.000195361
PPP2CA,0.000222301,8.25E-05
14-Sep,0.000222057,-0.000533235
IFNL1,0.000222024,0.00324772
KCNK4,0.000221471,-0.004811665
LCE2D,0.000221351,-0.000360362
LSM6,0.000220913,0.000831895
MYCBP,0.000220845,0.000837083
USP17L13,0.000220071,-8.68E-05
SLC22A6,0.000219882,-0.000753813
DNALI1,0.000219523,-0.000332809
GPR82,0.00021935,0.002134725
CABIN1,0.000219067,-0.000809059
C11orf86,0.000218863,0.008245705
RAP2C,0.000218728,0.003845765
BTBD6,0.000217592,-0.000795046
KRTAP19-8,0.000217535,-0.000571996
TEX36,0.000217258,-0.00042889
ZCCHC13,0.000216087,-0.00058823
MT4,0.000215711,-0.001393637
DCD,0.000215452,-5.81E-05
OXGR1,0.000215255,-0.007999803
RPS29,0.000214857,0.002143629
MAB21L1,0.000214232,-0.019351708
TECPR1,0.000213183,-0.002260954
MOB4,0.000213128,-0.000724364
IFT22,0.000212614,-0.002474174
TERF2IP,0.000212354,-0.002084398
TMEM170A,0.000210982,-0.000445938
DEFB106A,0.000210675,-2.98E-05
ELMO2,0.000210447,-0.002966356
OR4E1,0.000210056,-0.001569687
LIPT1,0.000209578,-0.002609969
BPIFA2,0.000209129,0.008461178
GUCY2F,0.000208595,0.00183072
TRIP11,0.000208481,-0.00310727
FBXL12,0.000208223,-0.000316719
TOMM34,0.000208062,-0.000843264
NDUFB9,0.000207235,0.000920606
SOD1,0.000206857,-0.002627752
