Loading,PC1.v,PC2.v
PODNL1,-0.002219767,0.005146342
MRPL14,-0.002220185,0.006397213
ITGAV,-0.002220238,8.74e-5
ABHD2,-0.002220559,-0.002748106
CBLN4,-0.002221697,0.003724226
KLRG2,-0.002223881,0.010082019
CHMP4B,-0.002225248,0.001282543
EBAG9,-0.002227655,-1.83478e-4
MAGT1,-0.002227852,-0.001390058
GBA,-0.002229647,0.001212907
LDAH,-0.002232207,0.001436754
MVD,-0.002232802,-9.9601e-4
ACTR3C,-0.002233793,-0.002058679
FDX1,-0.002235347,0.0010489
EBF4,-0.002235622,-0.01241279
AAR2,-0.002235743,-6.67191e-4
CLCN1,-0.002236654,-0.003954229
COMMD6,-0.002237498,-2.47565e-4
FRMD4A,-0.002238933,-0.002798563
EIF6,-0.002239311,0.001007004
SLC39A7,-0.002239416,-0.003369019
RPS6,-0.0022397989999999998,-0.00259065
KDELR2,-0.00223984,-0.001982583
ARSK,-0.002240121,-0.004912798
HS3ST2,-0.002240847,0.01118976
ZDHHC16,-0.0022411279999999998,0.00358067
PTPN6,-0.002241454,0.00678884
TP53INP2,-0.002241801,-0.004269309
FAM117A,-0.002241846,-0.001440389
HTRA3,-0.002242082,0.007704602
TTPA,-0.002243946,0.007605427
MEF2A,-0.002244846,-0.001015353
TMEM134,-0.002245945,-0.005511126
SYT9,-0.002245945,-0.023375213
IRF1,-0.002247976,0.007338903
ATP1B4,-0.002248914,-0.007907422
FAM196B,-0.002250724,-0.010024422
RNF130,-0.002252394,0.001525296
RPL7A,-0.002252635,-0.002677238
ZNF474,-0.002252698,0.010744324
TMEM205,-0.002255645,-0.004029916
CSRP3,-0.002256584,-0.008924567
PPP3CC,-0.002260128,-8.34e-5
YIF1A,-0.002260403,-3.09769e-4
ABCC11,-0.002261602,-0.020605625
TBX1,-0.002261816,-0.005853632
C11orf54,-0.002262225,-0.0016385
C7orf31,-0.002262471,0.001460505
GPR155,-0.002264184,-0.006283211
TANGO6,-0.002264916,-0.001365418
NCKAP5L,-0.002265949,0.002109518
MATN4,-0.002266712,-0.004002884
SLC35A3,-0.002267496,-0.004380816
CHURC1,-0.00226868,-1.72035e-4
CDSN,-0.002269087,-4.01593e-4
TMEM53,-0.002269187,0.003609445
VCAM1,-0.002269819,0.007600561
ITGBL1,-0.002269867,0.018472733
PCCA,-0.002270945,-0.008431563
TMED5,-0.002271576,0.002942589
NDUFC1,-0.002272445,-0.0029311
C19orf84,-0.002272541,0.008875158
OMA1,-0.002273506,-0.004652674
USP50,-0.002274495,-8.81877e-4
PLIN2,-0.002274591,0.007875059
FXN,-0.002275114,-0.003402281
CCDC92,-0.002275251,7.93846e-4
ZNF582,-0.002275513,-0.006627597
APOL4,-0.002277221,-3.31721e-4
BLOC1S3,-0.002277784,4.90504e-4
SEC24D,-0.002277813,-2.0449e-4
TBC1D9B,-0.00227821,-0.002813384
FAM20A,-0.002280696,0.020625258
RPL26,-0.002280891,-0.001613934
MAP2K5,-0.002281369,-0.002370346
SMIM4,-0.002285211,-0.00293134
SEMA7A,-0.002285391,0.009736689
TKTL1,-0.002286922,0.006788085
GARNL3,-0.00228694,-0.013511266
ARHGAP26,-0.002288548,5.13651e-4
SLC25A16,-0.002288798,-0.006681414
DOK1,-0.002288889,0.007804139
AAK1,-0.002289382,-0.005300231
TMEM50B,-0.002289783,-0.002522429
TALDO1,-0.002293673,0.001284586
CDR2,-0.002295362,1.7963e-4
PRSS33,-0.002295896,0.006391231
MMAA,-0.002296066,-2.35292e-4
ATP6AP1,-0.002302107,-0.001392073
LHFP,-0.002302956,0.004663303
SLC25A35,-0.002303345,-0.003413637
CHTF8,-0.002305551,-8.40571e-4
IMPDH2,-0.00230749,-0.0035517
SPINK8,-0.002308308,-0.010175035
SNX9,-0.002308664,-0.005465772
CIDEA,-0.002308851,-0.004015282
ANO2,-0.002311751,-0.001197801
C6orf118,-0.002312108,0.011590192
MAGI1,-0.00231214,-0.003974771
SNAPC2,-0.002312183,-0.003788408
RAB9A,-0.002313081,6.36494e-4
SERP1,-0.002313799,-0.002028614
KIR2DL1,-0.002319279,0.01077533
CDIPT,-0.002320669,-0.0015356
SPRR3,-0.002321457,-9.0778e-4
IKZF3,-0.002323735,0.010459167
RBBP8NL,-0.002325007,-0.010853336
TRAPPC3L,-0.002325422,0.007565489
PSMB8,-0.002326389,0.00641125
USP19,-0.002327917,-0.003208912
EIF3C,-0.0023297220000000002,-1.85359e-4
MMAB,-0.002331016,-0.003841005
SLITRK4,-0.002331217,-0.009241979
RHAG,-0.002332236,-0.012364538
PPT1,-0.002332294,0.004247256
VPS39,-0.002332958,-0.002048526
IKBKE,-0.002333749,0.003775308
STAM2,-0.002334902,-0.001744347
KIR2DS4,-0.002335351,0.010689913
STX19,-0.00233559,-0.002096763
BLOC1S1,-0.002336205,5.02603e-4
FAM43A,-0.002338152,-0.006079492
CDKL2,-0.002339144,0.01642893
NAT8B,-0.002340314,-0.001451831
GNS,-0.002341615,0.003962593
ATP6V1F,-0.002342643,0.002163207
MOB2,-0.0023433,-0.00353023
RAPGEF1,-0.002344131,0.002423565
NME8,-0.002344725,0.00645995
METTL21B,-0.00234644,-0.003813773
MAP3K3,-0.002346584,-8.05598e-4
MRPL54,-0.00234708,-0.001417825
OAT,-0.002347218,-0.001230468
GSTT2B,-0.00234769,-0.008384678
SIRPG,-0.002348418,0.010608784
PNPLA6,-0.002349313,0.004667604
RPL27A,-0.002349962,-5.49e-5
LILRB3,-0.002350159,0.019578325
PNPO,-0.002350339,-0.002466611
OST4,-0.002350362,-4.59566e-4
ABHD5,-0.002350733,0.004226907
GDF6,-0.002351167,-0.009733231
STX5,-0.002352339,-0.002140605
PEX14,-0.002352944,-0.003531438
EVA1A,-0.002354386,0.021390749
UBE2H,-0.002354685,-3.61574e-4
IL2,-0.002355988,0.00351778
MICU3,-0.002359172,-0.006183069
TMEM50A,-0.002361399,0.001001555
C2orf72,-0.002361816,-0.017571939
C19orf70,-0.002366689,-0.001503507
BAHD1,-0.002367381,2.47691e-4
TTC1,-0.002368346,-5.34738e-4
CAP1,-0.002370041,0.004111662
MORC1,-0.002370745,-0.01172597
FOXI2,-0.002370867,-0.006685177
SLC25A11,-0.002372859,-0.001888234
SLC25A38,-0.002372956,-0.003746878
FREM1,-0.002373885,5.13821e-4
RPP25L,-0.002378836,-0.004879632
ANXA13,-0.002380987,-0.00561686
TRIM4,-0.002382369,-0.002962262
TMPPE,-0.002382517,2.39816e-4
CRIP1,-0.002383817,0.019345666
DGCR6L,-0.002384713,-0.002920099
HAPLN2,-0.002386074,-0.021505845
IFFO1,-0.002386757,0.002980694
RRAGA,-0.002387549,-0.001647831
TMEM117,-0.0023884,-0.008418091
CBR3,-0.002389311,-0.004356916
CRK,-0.002389448,3.02618e-4
PXK,-0.002389796,-7.33038e-4
HBE1,-0.002390958,-1.13565e-4
SRI,-0.002393212,0.001923776
BCAS4,-0.002393268,-0.003741529
SLC14A2,-0.002393777,-0.003560462
MAB21L2,-0.002394936,-0.01379254
ANXA9,-0.002398669,-0.001100738
BCL2L12,-0.00240337,0.001803347
SPARC,-0.002403471,0.005499176
ZNF671,-0.002403803,-0.003794078
SLC2A5,-0.002404012,-0.013687482
DENND2D,-0.002404264,0.004523463
TMEM229A,-0.002404689,-0.005963181
STYXL1,-0.002407626,-0.001518199
ABCA1,-0.002407871,0.007418862
AZI2,-0.002408027,-0.001282453
ZNF677,-0.00240831,-0.009083812
BAD,-0.002408836,-0.001533712
ARF3,-0.002409769,3.50929e-4
HSPA12A,-0.002410403,-0.006245375
GPR137B,-0.00241053,0.002254339
SYTL4,-0.002411131,-0.008525367
SLC2A4RG,-0.002411337,-0.003933806
CCDC181,-0.00241259,-0.001594131
PPP2CB,-0.002412735,0.001290869
CREBL2,-0.002414609,2.17744e-4
STAB2,-0.002414796,0.009131687
C14orf1,-0.002415264,-2.74e-5
ARHGEF28,-0.002415533,-0.001160376
SLC35E1,-0.002417049,-0.00355023
TSPAN33,-0.002418125,-0.003257629
POMGNT2,-0.00241869,-0.00422619
TEAD4,-0.002419029,0.006248151
RPL36AL,-0.002420156,-2.63097e-4
C16orf58,-0.002420817,-0.003961711
PFDN1,-0.002421269,-2.28044e-4
SDCBP,-0.002422119,0.006322761
SLC7A4,-0.002425169,-0.009867595
FFAR3,-0.002426244,-6.78545e-4
RREB1,-0.002426503,-0.001029059
DUXA,-0.002426526,0.002877742
RANGRF,-0.002427822,-0.00161182
DCAF6,-0.002427838,-0.002729568
SLC38A10,-0.002429847,-8.31508e-4
PDCD1,-0.002430171,0.010664759
GINM1,-0.002431621,-8.53435e-4
ANKS1A,-0.002432694,0.00142256
ST6GALNAC3,-0.002433079,0.004716873
CYB5D1,-0.002433121,-0.004143022
ST7,-0.002433302,0.00270282
CPNE2,-0.002434827,0.006819601
CSNK1A1,-0.002435572,-0.003716252
SNX12,-0.002435856,-0.001525586
UPP1,-0.002437316,0.013473711
SNAI3,-0.002437376,0.005654921
RAI14,-0.002437463,0.006292512
EIF3D,-0.002437575,-0.001578722
DTD2,-0.002439311,4.04981e-4
EEF1G,-0.002442551,-0.002170026
FNDC3B,-0.002443051,0.003178963
ZDHHC9,-0.002443563,0.003027517
HBP1,-0.002446889,-0.001008305
P2RX4,-0.002448721,0.001249095
EAF2,-0.002449475,-0.0102069
TPPP,-0.00245106,0.005481541
LCN10,-0.002451517,-0.004099208
ZNF90,-0.002454496,5.53097e-4
NCOR2,-0.002455021,6.3256e-4
NDFIP1,-0.002455793,-0.003257152
KCTD18,-0.002459516,-0.002297971
TNFAIP8,-0.002459804,3.73173e-4
MTHFR,-0.002460754,6.305e-4
TM7SF2,-0.002463632,-0.009099295
FLYWCH2,-0.002463887,-0.003789781
SAXO2,-0.002464746,6.02927e-4
HM13,-0.002464925,-0.002226962
STARD5,-0.002465127,-0.004135812
JAG1,-0.002467593,-0.006948323
LAMB1,-0.002470709,0.003308215
C15orf39,-0.00247309,0.004171831
SH3TC1,-0.002473777,0.002405028
MYH8,-0.002474053,-0.004951263
ACAP1,-0.00247468,0.00445961
RPS12,-0.002477944,1.11373e-4
KCNE3,-0.002481759,0.006131761
INSIG1,-0.002482173,-0.003882615
AUH,-0.002483084,-0.008419993
FAM153A,-0.002483387,-0.011327667
FAU,-0.002483614,-3.41882e-4
GALNT11,-0.002484826,-0.002863791
EIF5B,-0.002485499,-0.001184521
PRKD1,-0.002485639,-0.011396919
IGSF6,-0.002488023,0.014361811
FOXJ2,-0.002488132,-0.001379884
PRKAG2,-0.002488865,-0.004869376
TMEM114,-0.002491561,-0.004682434
RAB23,-0.002491795,-0.008606144
NR1H3,-0.002494395,0.004692106
HSPA1L,-0.002495984,-0.003692088
PRRT1,-0.00249634,-0.01105204
ABCA9,-0.002496636,0.006163566
PRSS16,-0.002498101,0.002622787
SEC22C,-0.002498213,-0.005448253
GHITM,-0.002501423,5.88513e-4
OLAH,-0.002501527,0.004858343
EVI5,-0.002503669,4.77424e-4
TSSK2,-0.002504876,-0.001567581
CCDC159,-0.002505881,-0.007347754
APOBEC3F,-0.002506794,-0.002444964
TMEM42,-0.002506855,-0.003168381
FCAMR,-0.002508079,0.002100323
SETD9,-0.002508746,-0.001902008
SCARB2,-0.002508816,-0.002896648
KLRK1,-0.002509166,0.009181368
MAP3K15,-0.002510087,0.00711315
NR5A2,-0.002510485,3.9169e-4
PCDH9,-0.002510643,-0.00265506
TCF25,-0.002510777,-0.002331525
STARD3NL,-0.002510815,-0.001346063
RTCB,-0.002510981,-0.001786282
MAP7D1,-0.002511284,-5.24239e-4
HSD17B11,-0.002512563,0.007566266
SAMD14,-0.002512748,-0.001843449
CCDC47,-0.002513008,-8.34619e-4
PER2,-0.002513091,-0.00258753
RAPH1,-0.002514323,0.003194218
HIC1,-0.00251486,6.46766e-4
DCTN1,-0.002515517,-5.35314e-4
PFDN5,-0.002515672,-4.05394e-4
FBLIM1,-0.002517253,-0.007205566
RFTN2,-0.002517517,4.08983e-4
FN1,-0.002517908,0.012235797
ENKUR,-0.002520443,0.019909992
NCOA7,-0.002523627,0.010519325
SREK1IP1,-0.002524159,-1.69e-5
FBXW5,-0.002524995,-0.002475204
UGT2B15,-0.002525456,-0.0121879
ADAM7,-0.002527557,-0.01724983
DAP,-0.002528669,-0.001167667
EXTL1,-0.002530726,-8.96348e-4
MAP7D3,-0.002530898,0.001065983
CCDC186,-0.002531358,-0.004143728
SEC31A,-0.002531759,-0.00177107
FAM114A2,-0.00253256,-0.001892295
MLYCD,-0.002532634,-0.003915788
CCL4,-0.002534742,0.011254447
SLC9C2,-0.002536272,0.005967474
ZCWPW1,-0.002537014,-0.00336487
ATOX1,-0.002538184,-0.001331303
PLOD1,-0.002538344,7.52e-5
KCTD21,-0.002539295,0.001402406
NDFIP2,-0.00253974,-0.001528962
NEDD4,-0.002543392,-0.00164366
EMID1,-0.00254356,-1.34998e-4
PRICKLE4,-0.002543866,-0.002231064
ATP8A1,-0.002544429,-0.003043901
BMPR1A,-0.002547668,-0.005220319
CD274,-0.00254879,0.014264837
CHCHD5,-0.002549078,-0.001155651
LYRM1,-0.002551262,-0.002155658
TMEM254,-0.002554651,-0.008187953
EIF5A,-0.002556403,1.64784e-4
FBXO8,-0.00255668,-0.001321785
ACACA,-0.002557459,-0.006584932
NDUFAF2,-0.002557551,-0.002625547
PLA2G3,-0.002557864,0.012118502
SEL1L2,-0.002560787,-0.008267133
SDCBP2,-0.002561359,0.005400975
OAS1,-0.002561416,0.009760493
BSCL2,-0.002561708,-0.001364166
ECHDC1,-0.002561864,0.004211407
RPL8,-0.002562968,-6.46739e-4
ANKRD42,-0.002563551,-0.001856192
MAP3K11,-0.002563608,0.00152009
ZNF575,-0.002564168,-0.001836227
ETS1,-0.002564811,0.008310463
ARHGEF10,-0.002566649,0.001202087
LRFN1,-0.002567258,-0.004754939
LIMS1,-0.002568449,0.001231346
EPS8,-0.002568813,0.006018151
MFN2,-0.002569766,-0.001972465
RRM2B,-0.002571619,7.72484e-4
EPN2,-0.002572976,-0.002819189
GBF1,-0.002573994,-0.002508086
AATK,-0.002574824,0.005681749
GOLGA4,-0.002575773,-0.005275376
C10orf76,-0.002577071,-0.001079403
COL6A3,-0.002577752,0.004201008
SLC50A1,-0.002578321,-9.2577e-4
AP3S2,-0.002581809,-0.003467069
PLK3,-0.002582344,0.007819654
UPK1B,-0.002582815,0.002932234
IFI6,-0.002583255,0.007045056
SYTL2,-0.00258399,-0.003441157
CCDC149,-0.00258649,-0.004063776
FAT3,-0.002586762,-0.01017454
AQP8,-0.002588133,-0.00167806
GPRC6A,-0.002588267,-0.01215086
C10orf67,-0.002588447,0.019979488
PSME1,-0.002588673,0.001527154
CABS1,-0.002589278,-0.011642824
TTC12,-0.002589791,-0.006662717
M6PR,-0.00259052,0.002415269
ARHGEF12,-0.002591437,-9.99338e-4
TULP1,-0.002591581,-0.016884775
NSDHL,-0.002591654,-0.001290674
ZNF613,-0.002592595,-0.011183339
SPATA22,-0.002594535,-2.63777e-4
SDHD,-0.002594956,-7.37e-5
RWDD2B,-0.002595797,-0.002687768
TMEM30B,-0.002595865,-0.002292993
PPP1CA,-0.002596119,0.001088836
RGS19,-0.002596967,0.00919164
PELI3,-0.002596972,-0.006187131
ZFAND5,-0.002597199,6.13751e-4
STK40,-0.002597552,0.001078261
ABCD1,-0.002598638,-7.21606e-4
CCM2L,-0.002598941,0.005313105
SLK,-0.002599495,2.62e-5
ITFG1,-0.002599997,-7.25299e-4
KIFC3,-0.002600529,0.007176998
TMEM253,-0.00260119,-0.006554345
ARHGEF38,-0.0026033610000000002,-0.003268856
RGMB,-0.002605083,-0.00716617
MRPL43,-0.002605711,-0.002074832
TBC1D4,-0.002606835,-0.004331491
SLC6A11,-0.002609221,-0.020479294
POLR2M,-0.002610466,-0.004602322
NUMB,-0.002614668,0.002375443
RPL9,-0.002616119,-0.001450895
ZMYND11,-0.002617992,-0.003191256
C11orf1,-0.002618235,-0.002939939
LRRTM3,-0.002619561,-0.014849761
CHST2,-0.002624395,-0.003202169
SORD,-0.002625759,-0.02306185
KRTAP13-2,-0.002626389,-0.009167576
RGS1,-0.002626454,0.005665799
IGSF8,-0.002627675,-0.002586205
LYSMD3,-0.002627851,-4.95351e-4
SESN2,-0.002628907,0.002739647
FAM78A,-0.002629271,0.011653933
ACSM5,-0.002629513,0.003855718
MGAM,-0.0026312,0.003710512
RPL31,-0.002635127,-0.001297505
GNAQ,-0.002636472,3.55262e-4
EDDM3B,-0.00263997,-0.004955857
NPC1,-0.002640216,0.005786327
TMEM248,-0.002641362,-0.001067869
UFC1,-0.002641727,-3.6704e-4
TLCD1,-0.00264177,0.001775522
RB1,-0.002642567,-6.35298e-4
TSTD3,-0.002642965,-0.006523028
GGA2,-0.002643809,0.001486357
LGMN,-0.002645149,0.005273837
ZNF442,-0.002648084,-0.006632129
CHCHD4,-0.00264836,-0.002424752
PPP1CB,-0.002649285,-0.003803711
MSX1,-0.002650083,-0.004627922
RPL13A,-0.002650208,-0.003362936
PTTG1IP,-0.002652797,0.001987373
TDRD1,-0.002653066,-0.011858162
CLECL1,-0.002653933,0.008548603
CERCAM,-0.002654372,-0.0025842
C2orf73,-0.002654774,0.002231986
CYTH4,-0.002655732,0.011404223
GSDMD,-0.002656785,0.002598282
MAFB,-0.00265681,0.004104275
ITM2C,-0.002658091,-0.005298105
COBL,-0.002658364,-0.005207835
ZNF626,-0.0026587,-0.006254948
ARHGDIA,-0.002658745,2.59697e-4
SLC25A37,-0.002658913,-0.005262562
WDR93,-0.00265916,-5.43622e-4
FKBP10,-0.002659166,-0.001299382
AMOT,-0.002659261,-0.007884316
OMG,-0.002659947,0.019064454
XAGE3,-0.002660088,0.004909628
PROSC,-0.002661279,2.75376e-4
KBTBD13,-0.002662747,-0.006173145
ISOC2,-0.00266292,-0.002439426
TLR10,-0.002663428,0.00579941
SH3BGRL2,-0.002665311,-0.00378749
FAM167A,-0.002667482,0.00998867
ETV3,-0.00266757,-1.63279e-4
CILP,-0.002670153,0.002430321
NAP1L3,-0.002670242,-0.006546903
ITGA7,-0.002670402,-0.014257671
WT1,-0.002671606,-4.1768e-4
ATP10D,-0.002674305,6.54e-5
CAMTA2,-0.002674447,-0.002347065
GDPGP1,-0.00267834,-0.00231482
ZBTB7B,-0.002678471,-0.003454701
AMT,-0.002679092,-0.009976583
C8orf46,-0.002681232,-0.01207693
AAED1,-0.002681638,0.005039036
RPL19,-0.002682563,-0.001239881
DNASE2,-0.002684913,0.002792297
SPCS1,-0.002685386,-0.00218502
NFAT5,-0.002685839,-0.004009873
AIG1,-0.00268794,-0.002647936
COMP,-0.002688074,0.002011544
PIP5K1C,-0.002688954,-0.004507128
DHRS4L2,-0.002692405,-0.001286126
MXI1,-0.002692993,-0.0049303080000000004
SPATA4,-0.002693413,0.00205794
GZMA,-0.002693734,0.014472268
TCEAL3,-0.002693962,-0.00925155
DDAH1,-0.002695998,5.85e-5
CADM3,-0.002697047,0.004580892
SH3KBP1,-0.002697472,0.009486442
TRNP1,-0.002700242,4.51185e-4
BTN3A2,-0.002700975,0.006724949
RHOV,-0.002704604,-0.007201148
CAPZA2,-0.002704938,0.00216613
MRPL24,-0.002705314,-0.002469515
BCL2L2,-0.002707013,-0.005187107
PDGFRB,-0.002708423,0.003214421
DNMBP,-0.002708915,-0.002795813
ULBP3,-0.002709702,0.007273578
SYDE2,-0.00271061,0.002177259
UBE2L6,-0.002711634,0.00475307
ZDHHC2,-0.002712809,-8.88219e-4
FICD,-0.002713525,-0.002906954
MCL1,-0.0027138,0.004960394
GNPTG,-0.002714284,-0.001233029
CD47,-0.00271435,0.003539681
TIGD6,-0.002718425,-0.007275766
HOXA4,-0.00272081,3.53145e-4
PSMB9,-0.002721413,0.009584962
FGD2,-0.002721774,0.010998877
TSPAN3,-0.002723451,0.004777522
THBS4,-0.002723573,-0.011140292
AICDA,-0.00272628,0.011754817
SDC3,-0.002727075,-0.001145424
PPARA,-0.002728881,-0.004423764
SLC25A4,-0.002730148,-0.005645506
CCDC13,-0.002730392,9.15942e-4
BCL2L13,-0.002732154,-0.001097159
TNIP2,-0.002733451,0.001025702
CXXC5,-0.002733999,-8.04992e-4
TVP23A,-0.002738731,-0.00305526
G6PC3,-0.002741055,-0.003150741
NALCN,-0.002744442,0.009149577
PEBP1,-0.002745929,-0.003761408
IRX4,-0.002747587,-0.034979203
FAM83A,-0.0027495,0.019268555
FKBP1B,-0.002749641,4.23198e-4
STK10,-0.002749822,0.007761976
FAM177A1,-0.002750046,-9.43765e-4
UBASH3A,-0.002751108,0.009780905
MYO1B,-0.002751565,0.008245828
KCNG1,-0.002752701,-0.030256146
CCDC12,-0.002753646,-0.001086158
MS4A6A,-0.002754827,0.010407577
NRG3,-0.002755476,0.00543174
JUP,-0.002757169,-6.92615e-4
MEIKIN,-0.002758371,0.006118492
EXOC6B,-0.002759211,-0.003162456
KCNE5,-0.002761453,-0.002187357
PEX7,-0.002765786,-0.004185945
CTRB2,-0.002766891,-1.57966e-4
THEM5,-0.002767246,0.008041542
MAGI2,-0.002767402,-0.007078251
ACOT2,-0.002769545,0.0013311
GALNT6,-0.00277017,0.012965995
CPT1A,-0.002772222,-0.003131359
PORCN,-0.002773238,-0.002159672
SEMA4B,-0.002773489,-2.10097e-4
CYP2A7,-0.002776106,-0.003226029
SLC34A1,-0.002778532,-0.005537069
CD46,-0.002778634,-9.01508e-4
STXBP2,-0.002779775,4.53726e-4
FTO,-0.002782386,-0.001374162
RPL23,-0.002786295,-0.001273002
MT1F,-0.002786748,-0.010327211
UBD,-0.002788032,0.009610868
CRYGD,-0.002788883,-0.008067448
TM9SF3,-0.002788985,-0.005523222
ECM1,-0.002789219,0.006212291
SAR1A,-0.002791835,0.00016980900000000001
TRIM16L,-0.002792906,-6.58101e-4
NDUFAF1,-0.002793444,-0.001267069
JAK1,-0.002793471,0.002231314
SRL,-0.002795281,-0.008680023
RXFP2,-0.0027954,0.004155989
PTEN,-0.0027955,-0.001454112
RELA,-0.002797158,-3.50111e-4
CALHM2,-0.002797811,0.001843594
FBXL3,-0.002798838,-0.001301097
CTNNBIP1,-0.002800797,-0.001626802
MEIS3,-0.002803964,-0.009271624
B3GALT2,-0.002804018,-0.009201585
NUDT11,-0.002805027,-0.02451536
RAB3D,-0.002810225,-0.006505894
AMELY,-0.002812023,-0.007460638
IGF2BP2,-0.002812106,0.011751549
RPL34,-0.002812166,-0.001813443
CCDC36,-0.00281276,-3.31237e-4
RPS27L,-0.002813146,-0.002220564
ZNF593,-0.002814091,7.77462e-4
RPL10,-0.002815729,-8.57296e-4
MAGED2,-0.002816077,-0.007001
LYPLAL1,-0.002817046,-0.00205975
HACL1,-0.002817081,-0.002807416
GATM,-0.002820418,-0.002510391
ADAD2,-0.002821884,-0.011445835
CLPTM1,-0.002825456,-0.00147004
OCLN,-0.002827339,0.005715522
SACM1L,-0.0028276,-9.72035e-4
LIPM,-0.002827678,-5.0046e-4
CYTH1,-0.00282811,0.001406904
SCYL1,-0.002829338,-0.002425047
LAIR2,-0.002829507,0.010266153
ANKRD31,-0.00283051,-0.005107991
CFAP99,-0.002830724,0.009840557
ARHGAP42,-0.002831984,0.004927023
ZDHHC24,-0.002832628,-0.00147944
ERMAP,-0.002834296,-0.002252091
CDK2AP2,-0.002836289,0.001249998
ABCB5,-0.002836891,-0.004083606
RENBP,-0.002836964,0.012791679
ZNF319,-0.00283777,2.74292e-4
C11orf74,-0.002838631,-7.07174e-4
RASAL3,-0.002839085,0.009392312
ASZ1,-0.00283909,0.001605579
DENND1B,-0.002843524,-6.61695e-4
TMEM129,-0.002844132,-0.003871433
NDUFA4,-0.002844325,-0.001391851
ERLIN2,-0.002847901,-0.004711885
POU5F1,-0.002849299,-0.001090868
GPBAR1,-0.002850087,0.008410186
SH2D1A,-0.002850473,0.012127072
HEXIM1,-0.00285278,-0.00312278
GSR,-0.00285309,-0.004240364
ATRAID,-0.002853809,-1.59e-5
SIRT3,-0.002855712,-0.003306464
HIGD2A,-0.00285693,-0.0020905
UNC5D,-0.002857098,-0.029027307
NUBP1,-0.002858898,4.59938e-4
UNC45A,-0.002859664,-0.004796208
PURA,-0.00285972,-0.006346005
SNX7,-0.002859924,6.15655e-4
NUDT12,-0.002860819,-0.005622062
LPL,-0.002861505,0.018894128
CCDC65,-0.002862167,0.00657935
ATN1,-0.002863099,-0.002729124
SLC5A5,-0.002864214,0.006949013
NEK10,-0.002864322,-0.005343391
ABCC1,-0.002865217,-0.001022619
PGRMC1,-0.002868056,-0.002545463
PTPRF,-0.002870402,-0.004410105
IGFALS,-0.002871366,0.009696016
C8orf48,-0.002871574,0.013148535
TRAT1,-0.002871831,0.012959326
RTN4,-0.002874415,-0.001224014
FLI1,-0.002875258,0.009364268
CTNND1,-0.002876215,-5.76309e-4
CPTP,-0.002877862,-0.001229547
TRIM7,-0.002879131,-0.006441499
RAB11FIP2,-0.002879209,-0.004240032
ACTRT3,-0.002879233,8.47368e-4
ALG12,-0.002879356,-0.003160776
CRLS1,-0.002880588,0.001707865
DMXL1,-0.002881959,-0.012273376
ARX,-0.002882971,-0.006686307
SPOP,-0.002883309,-0.003862545
MED15,-0.002883378,0.001177043
FAM110B,-0.002885994,-0.012127593
ITGB8,-0.002892047,-0.008944548
TBC1D22A,-0.002893377,0.002546803
CLIP1,-0.002893805,-0.002109971
HSD3B7,-0.002895474,0.004960203
BAG1,-0.00289613,-1.88546e-4
CHMP6,-0.002898412,4.27818e-4
MT-ND3,-0.002902071,-0.004499351
LHFPL2,-0.002903378,0.005750013
HELT,-0.002904746,0.005371964
DHRS1,-0.002906874,-0.002735507
GLUL,-0.002908148,0.004493259
EID1,-0.002908891,-0.003628752
IMPDH1,-0.002909412,-5.18932e-4
PHF23,-0.002911481,-0.002928395
CAMK2D,-0.002912387,-0.001973726
ARPC2,-0.00291352,0.004050786
NFE2L2,-0.002914349,0.001329345
RPL4,-0.002919404,-0.002577781
NECAP2,-0.002919431,0.004459926
INSC,-0.002919509,-0.002592598
CTSA,-0.002923633,0.006859667
PBDC1,-0.002925702,-8.42025e-4
LY6G6F,-0.002929099,0.006047547
SERINC1,-0.00293075,-5.45568e-4
DNAJB2,-0.002931079,-0.004441951
ASCL4,-0.002932197,-0.00727714
VWA3B,-0.002934673,0.021362699
LILRA6,-0.002935044,0.021822105
KRT8,-0.002935872,0.001606231
HOXA5,-0.002937866,0.001926829
OS9,-0.002940134,-6.50552e-4
FAM149A,-0.002940896,-0.006348147
TFE3,-0.00294282,2.73939e-4
ISG20,-0.002943024,0.007373148
UNC5B,-0.002943417,-0.002228102
LSM10,-0.002944902,-3.02562e-4
CA5B,-0.002945644,-0.003988538
KIR2DL3,-0.002948267,0.012303246
MYO5B,-0.002951468,-6.87346e-4
C11orf24,-0.00295227,-1.17e-5
GJA3,-0.002952724,-0.008264202
SIGLEC8,-0.002952808,0.006130649
PEPD,-0.002956527,0.001499811
GLG1,-0.002956942,-0.001295495
SLC24A1,-0.002959296,-0.002181737
TCEAL1,-0.002959429,-0.006742036
DSC1,-0.002960475,-0.012740925
MOCS2,-0.002961454,-0.002733824
PILRA,-0.002964007,0.014315038
PPP1R11,-0.002965064,-6.71e-6
RNF167,-0.002967343,-0.001863669
SLC5A4,-0.002967758,0.003203709
PCDH11Y,-0.002969274,-0.016780604
RPL28,-0.002970761,-7.94577e-4
GSPT2,-0.002971425,-0.002243635
PCDH18,-0.002973061,-0.00706968
NT5C1A,-0.002973937,-0.001961399
MPG,-0.002977479,-0.001870655
C17orf64,-0.002977723,0.006513756
CTRB1,-0.00297812,-0.003689844
DNPEP,-0.002978544,-0.00153967
FAM26E,-0.002980022,0.006689398
