Sample,Relative_Sensitivity_Score,type
TCGA.EJ.5516.01,0.825457866,PRAD
TCGA.J9.A8CN.01,0.759318864,PRAD
TCGA.V1.A9ZG.01,1.349896219,PRAD
TCGA.J4.A6G1.01,1.080081534,PRAD
TCGA.V1.A9OQ.01,0.756832339,PRAD
TCGA.CH.5753.01,0.799991186,PRAD
TCGA.TP.A8TV.01,0.062465135,PRAD
TCGA.CH.5740.01,0.556489288,PRAD
TCGA.G9.6332.01,1.230204971,PRAD
TCGA.EJ.7123.01,0.761941069,PRAD
TCGA.XQ.A8TB.01,0.699593294,PRAD
TCGA.V1.A9OL.01,0.512176621,PRAD
TCGA.EJ.7318.01,1.19681346,PRAD
TCGA.V1.A9O5.06,0.439055547,PRAD
TCGA.CH.5794.01,1.270769879,PRAD
TCGA.J4.AATZ.01,0.768360412,PRAD
TCGA.ZG.A8QZ.01,1.07177755,PRAD
TCGA.KC.A4BR.01,1.007253037,PRAD
TCGA.M7.A722.01,0.653596627,PRAD
TCGA.EJ.7793.01,0.585264186,PRAD
TCGA.G9.6369.01,0.310937185,PRAD
TCGA.2A.A8W3.01,1.074885935,PRAD
TCGA.HC.7233.01,0.567050027,PRAD
TCGA.HC.A6AN.01,1.313660613,PRAD
TCGA.G9.6343.01,1.490651078,PRAD
TCGA.EJ.A8FS.01,0.544360401,PRAD
TCGA.V1.A8ML.01,0.338158976,PRAD
TCGA.J4.A67T.01,0.990421281,PRAD
TCGA.ZG.A9LZ.01,1.111884011,PRAD
TCGA.KK.A8IG.01,0.79355785,PRAD
TCGA.V1.A9OH.01,1.003741696,PRAD
TCGA.KK.A8IB.01,1.552476418,PRAD
TCGA.EJ.A8FN.01,0.762393404,PRAD
TCGA.G9.6370.01,1.03987084,PRAD
TCGA.EJ.7312.01,0.974697949,PRAD
TCGA.VN.A88M.01,1.057737237,PRAD
TCGA.G9.6342.01,1.172359449,PRAD
TCGA.V1.A9ZI.01,0.509822033,PRAD
TCGA.EJ.AB20.01,1.074674492,PRAD
TCGA.KK.A6E7.01,0.735915609,PRAD
TCGA.HC.7745.01,0.911068746,PRAD
TCGA.KK.A8I5.01,0.585286979,PRAD
TCGA.KK.A6E1.01,1.215331672,PRAD
TCGA.EJ.5511.01,0.4423156,PRAD
TCGA.ZG.A9LM.01,0.966193555,PRAD
TCGA.G9.7519.01,0.594519482,PRAD
TCGA.HC.7752.01,0.697952011,PRAD
TCGA.Y6.A8TL.01,0.560093706,PRAD
TCGA.EJ.AB27.01,0.768062058,PRAD
TCGA.HC.7817.01,1.344172743,PRAD
TCGA.YL.A8SB.01,0.837963025,PRAD
TCGA.V1.A8MU.01,0.895747682,PRAD
TCGA.FC.A66V.01,1.41492976,PRAD
TCGA.V1.A9O9.01,0.910647593,PRAD
TCGA.EJ.5517.01,0.703138524,PRAD
TCGA.XK.AAIW.01,1.195533393,PRAD
TCGA.FC.7961.01,0.539792431,PRAD
TCGA.EJ.A7NG.01,0.68463249,PRAD
TCGA.V1.A9ZR.01,1.091356683,PRAD
TCGA.J9.A8CL.01,0.7762795,PRAD
TCGA.FC.A8O0.01,0.108569887,PRAD
TCGA.KK.A6E4.01,0.949020604,PRAD
TCGA.H9.7775.01,0.802022424,PRAD
TCGA.EJ.5525.01,0.910197631,PRAD
TCGA.KK.A8I4.01,1.435675301,PRAD
TCGA.QU.A6IM.01,1.368416786,PRAD
TCGA.XK.AAJA.01,0.728460566,PRAD
TCGA.CH.5769.01,1.529764623,PRAD
TCGA.KK.A7B3.01,1.117578433,PRAD
TCGA.KK.A7B2.01,1.72883611,PRAD
TCGA.J4.A67L.01,1.486252718,PRAD
TCGA.H9.A6BY.01,1.093316556,PRAD
TCGA.CH.5767.01,0.321295788,PRAD
TCGA.V1.A9Z7.01,-0.620626224,PRAD
TCGA.V1.A8MG.01,0.889366718,PRAD
TCGA.J4.8200.01,0.918194728,PRAD
TCGA.XJ.A83G.01,1.231225347,PRAD
TCGA.EJ.A65B.01,1.515553021,PRAD
TCGA.ZG.A9MC.01,1.703548168,PRAD
TCGA.EJ.5499.01,1.147564815,PRAD
TCGA.EJ.5532.01,0.302373303,PRAD
TCGA.G9.6366.01,1.0976843,PRAD
TCGA.EJ.7788.01,0.6541222,PRAD
TCGA.G9.6333.01,0.779968123,PRAD
TCGA.KK.A8IK.01,0.394790264,PRAD
TCGA.G9.6496.01,1.079428581,PRAD
TCGA.KK.A7AW.01,1.778439111,PRAD
TCGA.EJ.A46G.01,0.384169536,PRAD
TCGA.V1.A9Z8.01,0.691882521,PRAD
TCGA.V1.A8X3.01,0.53255787,PRAD
TCGA.2A.AAYF.01,0.62170716,PRAD
TCGA.VP.A87K.01,0.785226416,PRAD
TCGA.ZG.A9NI.01,0.607413226,PRAD
TCGA.CH.5751.01,-0.451823561,PRAD
TCGA.HC.A632.01,0.974220844,PRAD
TCGA.VN.A88O.01,0.470049598,PRAD
TCGA.CH.5768.01,0.790633994,PRAD
TCGA.EJ.7115.01,0.777572584,PRAD
TCGA.XJ.A83H.01,1.190212419,PRAD
TCGA.KK.A7AY.01,1.080323208,PRAD
TCGA.J4.A6M7.01,0.697490308,PRAD
TCGA.G9.6378.01,0.546437341,PRAD
TCGA.4L.AA1F.01,1.3698339,PRAD
TCGA.J4.A83N.01,1.067404856,PRAD
TCGA.G9.6339.01,1.677795075,PRAD
TCGA.CH.5789.01,0.641491283,PRAD
TCGA.G9.6373.01,1.329674686,PRAD
TCGA.J4.A67O.01,1.434807656,PRAD
TCGA.G9.6377.01,1.001408129,PRAD
TCGA.EJ.7325.01,1.12030052,PRAD
TCGA.CH.5792.01,0.756122647,PRAD
TCGA.HC.7750.01,0.477386428,PRAD
TCGA.G9.6351.01,0.885458579,PRAD
TCGA.J4.AATV.01,1.160645501,PRAD
TCGA.VP.AA1N.01,0.915969273,PRAD
TCGA.HC.8260.01,1.02717954,PRAD
TCGA.KK.A8IJ.01,0.773498739,PRAD
TCGA.ZG.A9L9.01,0.71207491,PRAD
TCGA.M7.A724.01,1.177195619,PRAD
TCGA.CH.5771.01,0.845228153,PRAD
TCGA.VN.A88N.01,0.633544492,PRAD
TCGA.HC.7212.01,0.77283267,PRAD
TCGA.EJ.5496.01,0.474920078,PRAD
TCGA.KK.A6E5.01,0.817577572,PRAD
TCGA.EJ.A8FO.01,0.933113255,PRAD
TCGA.VP.A87D.01,0.641239132,PRAD
TCGA.HC.7230.01,0.780027628,PRAD
TCGA.EJ.A7NH.01,0.851488012,PRAD
TCGA.ZG.A9L5.01,0.154496033,PRAD
TCGA.2A.A8VX.01,0.476098235,PRAD
TCGA.HC.7818.01,0.921246584,PRAD
TCGA.G9.6364.01,0.176423732,PRAD
TCGA.CH.5772.01,0.406859931,PRAD
TCGA.J4.A83J.01,0.574135977,PRAD
TCGA.CH.5748.01,0.696124074,PRAD
TCGA.EJ.A7NM.01,0.765308374,PRAD
TCGA.FC.A5OB.01,1.084970666,PRAD
TCGA.J4.A67M.01,1.322927891,PRAD
TCGA.CH.5788.01,0.474738999,PRAD
TCGA.G9.6353.01,0.758049093,PRAD
TCGA.HC.A631.01,1.014590956,PRAD
TCGA.KK.A59V.01,1.233372582,PRAD
TCGA.J4.A67K.01,1.572112794,PRAD
TCGA.CH.5761.01,-0.029679929,PRAD
TCGA.YL.A8S9.01,0.523415237,PRAD
TCGA.YL.A8SP.01,-0.584892481,PRAD
TCGA.J4.A6G3.01,1.142173609,PRAD
TCGA.EJ.A7NF.01,0.929608566,PRAD
TCGA.V1.A8MK.01,0.803238564,PRAD
TCGA.J9.A8CK.01,1.230103466,PRAD
TCGA.KK.A7AV.01,1.014121836,PRAD
TCGA.YL.A9WJ.01,1.103331503,PRAD
TCGA.XJ.A9DI.01,1.563173223,PRAD
TCGA.EJ.7785.01,0.927304114,PRAD
TCGA.VN.A88R.01,-0.172034541,PRAD
TCGA.HC.8213.01,0.350965193,PRAD
S00022,-4.034198378,SCLC
S00035T,-1.439483275,SCLC
S00825,-1.198785704,SCLC
S00829,-0.634719741,SCLC
S00832,-3.056165585,SCLC
S00838,-1.401741285,SCLC
S01242,-1.465725801,SCLC
S01297T,-1.671633534,SCLC
S01366,-2.873187613,SCLC
S01512,-2.119376833,SCLC
S01524,-1.40664559,SCLC
S01542,0.765076986,SCLC
S01578,-2.251394473,SCLC
S01861T,-1.877456055,SCLC
S01864,-1.904170228,SCLC
S01873T,-1.746886535,SCLC
S02065,-3.749344549,SCLC
S02093,-0.824275758,SCLC
S02120,-3.20072157,SCLC
S02139,-3.008196736,SCLC
S02163,-3.190546472,SCLC
S02194,-0.447585054,SCLC
S02209,0.967516455,SCLC
S02241,-2.564673208,SCLC
S02242,-1.996218068,SCLC
S02243,-2.003389274,SCLC
S02244,-2.364336239,SCLC
S02248,-2.6717068,SCLC
S02249,-0.719763008,SCLC
S02256,-1.897439897,SCLC
S02284,-2.245751103,SCLC
S02285,-2.856504774,SCLC
S02286,0.150485749,SCLC
S02287,-1.60896788,SCLC
S02288,-0.272523531,SCLC
S02289,-2.444298941,SCLC
S02290,-1.677303758,SCLC
S02291,-1.040834494,SCLC
S02293,-4.248997219,SCLC
S02294,-4.408544548,SCLC
S02295,-1.919193275,SCLC
S02296,0.094380574,SCLC
S02297,-2.701863094,SCLC
S02298,-0.150437753,SCLC
S02299,-0.375357867,SCLC
S02328,-0.389042884,SCLC
S02375T,-0.677895361,SCLC
S02376T,-1.62315683,SCLC
S02378T,-0.693402322,SCLC
S02382T,-1.626554002,SCLC
S00213,-1.407507352,SCLC
S00831,-0.625126176,SCLC
S02322,-1.549177398,SCLC
S02360,-3.093900601,SCLC
S02397,-1.864592674,SCLC
TCGA.BR.8680.01,1.992182451,STAD
TCGA.RD.A8N2.01,0.305167302,STAD
TCGA.RD.A8MW.01,1.8785103,STAD
TCGA.FP.A4BF.01,2.164779696,STAD
TCGA.CG.4469.01,2.4167423,STAD
TCGA.BR.8380.01,0.332407374,STAD
TCGA.BR.A4QL.01,2.573303892,STAD
TCGA.KB.A93H.01,1.728051115,STAD
TCGA.BR.8289.01,1.729048538,STAD
TCGA.D7.A6F2.01,1.062340749,STAD
TCGA.ZQ.A9CR.01,2.253417214,STAD
TCGA.BR.A4QM.01,1.528929392,STAD
TCGA.BR.7957.01,1.044474123,STAD
TCGA.BR.4361.01,1.731613872,STAD
TCGA.BR.A44T.01,0.324718559,STAD
TCGA.BR.8078.01,2.464396113,STAD
TCGA.BR.6707.01,2.422745137,STAD
TCGA.D7.6815.01,1.647362317,STAD
TCGA.VQ.A91U.01,1.928665123,STAD
TCGA.HU.8249.01,1.386888233,STAD
TCGA.D7.6520.01,2.773825669,STAD
TCGA.BR.6454.01,2.144356367,STAD
TCGA.HU.A4GX.01,2.666829236,STAD
TCGA.CD.8525.01,2.488902866,STAD
TCGA.CD.A48A.01,1.306154501,STAD
TCGA.FP.A9TM.01,1.394732154,STAD
TCGA.SW.A7EB.01,1.111931878,STAD
TCGA.D7.8573.01,1.52117652,STAD
TCGA.VQ.A8DV.01,0.366137923,STAD
TCGA.CG.4465.01,2.227378084,STAD
TCGA.VQ.A8E7.01,2.294087942,STAD
TCGA.BR.7704.01,2.223364056,STAD
TCGA.VQ.A94P.01,0.242242096,STAD
TCGA.CG.5718.01,1.702190068,STAD
TCGA.HU.8604.01,1.927903891,STAD
TCGA.CD.8535.01,0.328018963,STAD
TCGA.VQ.A91K.01,2.75944835,STAD
TCGA.BR.7703.01,2.622215096,STAD
TCGA.CG.5723.01,3.242004306,STAD
TCGA.BR.6706.01,1.785767609,STAD
TCGA.BR.8487.01,1.851778627,STAD
TCGA.BR.4357.01,1.381694004,STAD
TCGA.CD.8528.01,2.552839077,STAD
TCGA.HU.A4GU.01,2.751555718,STAD
TCGA.VQ.A91W.01,1.577043363,STAD
TCGA.VQ.AA64.01,1.804617531,STAD
TCGA.CD.8527.01,2.405923814,STAD
TCGA.CD.5798.01,2.248836488,STAD
TCGA.BR.8686.01,1.301138401,STAD
TCGA.IN.7808.01,0.133728803,STAD
TCGA.CG.5719.01,2.144694293,STAD
TCGA.BR.4187.01,1.046422414,STAD
TCGA.KB.A93J.01,1.677624785,STAD
TCGA.BR.8081.01,1.728739438,STAD
TCGA.D7.6525.01,3.901155556,STAD
TCGA.BR.7715.01,1.267566677,STAD
TCGA.VQ.A8P3.01,2.712409884,STAD
TCGA.BR.8588.01,1.395142119,STAD
TCGA.BR.4255.01,1.897834174,STAD
TCGA.BR.6457.01,0.856196132,STAD
TCGA.CG.4306.01,1.842178942,STAD
TCGA.IN.8462.01,2.643900953,STAD
TCGA.BR.7851.01,1.520153723,STAD
TCGA.BR.4267.01,2.015377647,STAD
TCGA.VQ.A8E3.01,2.16198908,STAD
TCGA.BR.8365.01,0.182729943,STAD
TCGA.CD.A4MG.01,1.96940469,STAD
TCGA.HF.7133.01,1.973127833,STAD
TCGA.CG.4462.01,1.646692213,STAD
TCGA.BR.7958.01,1.988734171,STAD
TCGA.FP.8099.01,2.486060525,STAD
TCGA.VQ.AA6J.01,2.046565569,STAD
TCGA.VQ.A8PE.01,1.388690665,STAD
TCGA.CG.5726.01,2.164993478,STAD
TCGA.BR.7901.01,1.385645952,STAD
TCGA.BR.A4J9.01,0.476192924,STAD
TCGA.CD.8526.01,1.24973479,STAD
TCGA.BR.A4IV.01,0.619037859,STAD
TCGA.BR.A4CS.01,2.545600174,STAD
TCGA.BR.6802.01,2.994671058,STAD
TCGA.CG.4474.01,1.743545072,STAD
TCGA.CD.A4MI.01,1.931812442,STAD
TCGA.B7.A5TN.01,2.179512494,STAD
TCGA.BR.8678.01,-0.229701168,STAD
TCGA.VQ.A922.01,0.188585436,STAD
TCGA.R5.A805.01,2.066611722,STAD
TCGA.HF.A5NB.01,2.144315654,STAD
TCGA.R5.A7ZR.01,1.587468237,STAD
TCGA.BR.6455.01,1.795597412,STAD
TCGA.CD.8534.01,1.182885906,STAD
TCGA.VQ.A8PU.01,1.571631384,STAD
TCGA.VQ.A94T.01,2.662852227,STAD
TCGA.CD.8531.01,1.362411913,STAD
TCGA.D7.6818.01,0.275846356,STAD
TCGA.BR.8484.01,0.841402964,STAD
TCGA.HU.A4GT.01,2.627084841,STAD
TCGA.BR.8590.01,0.919783727,STAD
TCGA.FP.A8CX.01,1.343955359,STAD
TCGA.VQ.A8PF.01,1.826050144,STAD
TCGA.CG.5717.01,2.419251068,STAD
TCGA.VQ.A8DZ.01,2.164961382,STAD
TCGA.CG.5721.01,2.894007937,STAD
TCGA.BR.6452.01,3.100658207,STAD
TCGA.VQ.AA6D.01,2.446878492,STAD
TCGA.VQ.A8PK.01,2.493218593,STAD
TCGA.IN.A7NT.01,3.024037772,STAD
TCGA.BR.8682.01,0.482264735,STAD
TCGA.VQ.A8P8.01,1.787451754,STAD
TCGA.IN.AB1V.01,2.236545306,STAD
TCGA.BR.8373.01,0.740854843,STAD
TCGA.VQ.A91Q.01,2.10990046,STAD
TCGA.BR.8677.01,2.423912487,STAD
TCGA.BR.8361.01,2.89767583,STAD
TCGA.CG.4436.01,1.090592587,STAD
TCGA.CG.4301.01,1.321211293,STAD
TCGA.CD.A48C.01,2.066348414,STAD
TCGA.HU.8602.01,3.352901353,STAD
TCGA.VQ.A92D.01,2.048978888,STAD
TCGA.VQ.A928.01,1.214385752,STAD
TCGA.VQ.AA68.01,2.368930358,STAD
TCGA.BR.A4PD.01,1.641612124,STAD
TCGA.BR.A4J2.01,0.773517181,STAD
TCGA.D7.A6F0.01,0.74655065,STAD
TCGA.VQ.A91A.01,2.155601934,STAD
TCGA.BR.8059.01,1.685850754,STAD
TCGA.BR.4369.01,1.269114638,STAD
TCGA.B7.A5TK.01,2.661571874,STAD
TCGA.D7.6527.01,1.22215975,STAD
TCGA.HU.8244.01,2.044421904,STAD
TCGA.3M.AB46.01,1.951628571,STAD
TCGA.HU.A4H0.01,2.098987934,STAD
TCGA.D7.8578.01,1.056494057,STAD
TCGA.HU.A4H5.01,1.756550815,STAD
TCGA.VQ.A924.01,2.469822764,STAD
TCGA.BR.8592.01,0.077817177,STAD
TCGA.VQ.A91E.01,2.467211627,STAD
TCGA.BR.4367.01,2.396190343,STAD
TCGA.HU.A4HB.01,1.227454956,STAD
TCGA.CG.4440.01,2.580640536,STAD
TCGA.BR.8589.01,1.997572422,STAD
TCGA.CD.5803.01,1.71773856,STAD
TCGA.BR.8363.01,2.141972107,STAD
TCGA.BR.8367.01,0.656779877,STAD
TCGA.BR.8364.01,0.724946626,STAD
TCGA.BR.6565.01,1.265005951,STAD
TCGA.BR.8366.01,2.519571479,STAD
TCGA.EQ.8122.01,1.27696341,STAD
TCGA.D7.6822.01,1.25494981,STAD
TCGA.RD.A8N4.01,-0.04381906,STAD
TCGA.BR.8381.01,1.843197422,STAD
TCGA.BR.8368.01,2.273221413,STAD
TCGA.BR.A452.01,0.907393187,STAD
TCGA.MX.A663.01,0.599204305,STAD
TCGA.CG.5732.01,1.989298709,STAD
TCGA.R5.A7ZI.01,2.589490472,STAD
TCGA.ZA.A8F6.01,0.611079392,STAD
TCGA.IN.A6RL.01,1.768011718,STAD
TCGA.EQ.A4SO.01,2.523997308,STAD
TCGA.BR.6563.01,0.857521725,STAD
TCGA.VQ.A8PD.01,1.570496752,STAD
TCGA.VQ.A8PJ.01,1.54452582,STAD
TCGA.CD.5799.01,2.409617067,STAD
TCGA.KB.A6F7.01,1.721668984,STAD
TCGA.VQ.A91X.01,1.477498755,STAD
TCGA.BR.4253.01,2.605242583,STAD
TCGA.BR.6453.01,1.38084641,STAD
TCGA.D7.A4YV.01,1.470752285,STAD
TCGA.VQ.A91V.01,2.564219794,STAD
TCGA.HU.8608.01,1.912316867,STAD
TCGA.CG.4472.01,1.540488147,STAD
TCGA.RD.A8MV.01,2.323653599,STAD
TCGA.D7.8574.01,0.441517172,STAD
TCGA.B7.5816.01,2.926074675,STAD
TCGA.CG.4475.01,1.868622871,STAD
TCGA.BR.A4J1.01,0.726769324,STAD
TCGA.BR.8683.01,1.403063613,STAD
TCGA.RD.A7C1.01,1.091322567,STAD
TCGA.VQ.A8P2.01,2.592276909,STAD
TCGA.IN.A6RJ.01,2.984201118,STAD
TCGA.B7.A5TI.01,2.064252488,STAD
TCGA.D7.5577.01,2.991237673,STAD
TCGA.CD.8533.01,-0.280525009,STAD
TCGA.BR.4370.01,2.040247591,STAD
TCGA.VQ.A94U.01,0.952524379,STAD
TCGA.BR.8384.01,0.279889,STAD
TCGA.VQ.A8PO.01,2.623727966,STAD
TCGA.HU.A4GC.01,2.28270895,STAD
TCGA.IN.A7NR.01,2.27508083,STAD
TCGA.VQ.A8PX.01,1.137785119,STAD
TCGA.D7.A6EY.01,2.286319638,STAD
TCGA.CG.4444.01,1.649546617,STAD
TCGA.BR.8080.01,1.441623933,STAD
TCGA.VQ.AA6F.01,1.811128263,STAD
TCGA.HU.A4H2.01,2.089822382,STAD
TCGA.HU.A4H8.01,2.075404868,STAD
TCGA.BR.A4IZ.01,1.126193205,STAD
TCGA.RD.A8N6.01,0.752823957,STAD
TCGA.D7.8570.01,1.703877113,STAD
TCGA.HU.A4G6.01,2.509671778,STAD
TCGA.D7.6518.01,0.529180942,STAD
TCGA.F1.A448.01,2.06624998,STAD
TCGA.VQ.AA6B.01,1.239792787,STAD
TCGA.BR.A4J7.01,0.806085158,STAD
TCGA.D7.A4YU.01,2.206387155,STAD
TCGA.VQ.AA6G.01,2.215239612,STAD
TCGA.B7.A5TJ.01,2.095220006,STAD
TCGA.BR.8286.01,1.844924984,STAD
TCGA.BR.A4IY.01,2.498684224,STAD
TCGA.IN.A6RR.01,2.378742232,STAD
TCGA.HJ.7597.01,2.514711744,STAD
TCGA.HU.A4GF.01,2.234720507,STAD
TCGA.BR.4368.01,1.893771943,STAD
TCGA.FP.7916.01,1.436955676,STAD
TCGA.BR.4366.01,1.404574291,STAD
TCGA.HU.A4H4.01,2.674860772,STAD
TCGA.BR.7722.01,1.698339925,STAD
TCGA.RD.A7BW.01,0.960901534,STAD
TCGA.BR.4362.01,2.038272238,STAD
TCGA.VQ.A8PB.01,1.981422657,STAD
TCGA.VQ.A91Y.01,1.628174651,STAD
TCGA.VQ.AA6K.01,1.740473746,STAD
TCGA.D7.A6EV.01,2.816997628,STAD
TCGA.MX.A666.01,0.64248684,STAD
TCGA.HU.A4GY.01,0.983586316,STAD
TCGA.BR.8591.01,2.500400486,STAD
TCGA.BR.A44U.01,1.670097829,STAD
TCGA.CG.5734.01,1.898992312,STAD
TCGA.F1.A72C.01,2.43474576,STAD
TCGA.VQ.A923.01,1.425510508,STAD
TCGA.D7.8575.01,2.351617434,STAD
TCGA.HF.7132.01,1.168606217,STAD
TCGA.VQ.A8DU.01,1.248723526,STAD
TCGA.BR.4279.01,1.009573462,STAD
TCGA.RD.A7BT.01,1.199667686,STAD
TCGA.HF.7134.01,2.199064531,STAD
TCGA.VQ.A94R.01,0.540469025,STAD
TCGA.IN.A6RI.01,1.878882053,STAD
TCGA.HU.A4G9.01,2.518197252,STAD
TCGA.BR.8291.01,1.382779134,STAD
TCGA.HU.A4GQ.01,2.732424878,STAD
TCGA.D7.A4YY.01,2.591979396,STAD
TCGA.BR.6803.01,0.673267546,STAD
TCGA.FP.7735.01,1.855102469,STAD
TCGA.VQ.A91D.01,2.294101868,STAD
TCGA.IP.7968.01,1.691250094,STAD
TCGA.IN.A6RO.01,2.467982048,STAD
TCGA.BR.A4PF.01,2.215314532,STAD
TCGA.CD.5813.01,1.037339886,STAD
TCGA.BR.6852.01,2.555891601,STAD
TCGA.D7.A4YX.01,2.689841792,STAD
TCGA.FP.8211.01,2.430370037,STAD
TCGA.FP.7829.01,1.953500311,STAD
TCGA.BR.6456.01,0.489988237,STAD
TCGA.3M.AB47.01,1.196870562,STAD
TCGA.VQ.AA69.01,2.257597381,STAD
TCGA.HU.A4GP.01,1.765744492,STAD
TCGA.BR.8676.01,2.339351038,STAD
TCGA.HU.8238.01,1.991109461,STAD
TCGA.HU.A4H3.01,3.45523665,STAD
TCGA.BR.7716.01,1.530458463,STAD
TCGA.CG.4305.01,1.674173458,STAD
TCGA.RD.A8N1.01,1.08067711,STAD
TCGA.BR.8371.01,0.442913856,STAD
TCGA.HU.8610.01,2.787747875,STAD
TCGA.HU.A4GJ.01,0.873854154,STAD
TCGA.CG.4442.01,2.833238048,STAD
TCGA.VQ.A91Z.01,1.950073439,STAD
TCGA.BR.8058.01,1.27140195,STAD
TCGA.CD.A486.01,1.901863396,STAD
TCGA.BR.A4J5.01,1.33674737,STAD
TCGA.VQ.A8PC.01,1.471081026,STAD
TCGA.FP.7998.01,1.62224832,STAD
TCGA.BR.8372.01,1.819244824,STAD
TCGA.BR.8382.01,2.300166916,STAD
TCGA.VQ.A8E2.01,-0.197155125,STAD
TCGA.BR.8060.01,-0.780718258,STAD
TCGA.BR.8485.01,0.838854791,STAD
TCGA.BR.8362.01,1.526726859,STAD
TCGA.BR.6709.01,3.640300628,STAD
TCGA.BR.7959.01,1.127135116,STAD
TCGA.D7.A4Z0.01,1.73655915,STAD
TCGA.BR.8679.01,1.945701578,STAD
TCGA.HU.A4GD.01,0.459332514,STAD
TCGA.BR.8369.01,1.516371472,STAD
TCGA.D7.8579.01,1.449394262,STAD
TCGA.IN.AB1X.01,3.079092415,STAD
TCGA.BR.A4J4.01,2.864767564,STAD
TCGA.MX.A5UJ.01,1.45451371,STAD
TCGA.IN.A6RS.01,3.23287222,STAD
TCGA.BR.8077.01,1.137534299,STAD
TCGA.BR.4292.01,2.094535476,STAD
TCGA.CG.4449.01,2.115550675,STAD
TCGA.D7.6524.01,2.16079483,STAD
TCGA.VQ.A8PP.01,2.842111499,STAD
TCGA.BR.6705.01,1.290986051,STAD
TCGA.B7.5818.01,3.091449682,STAD
TCGA.HF.7136.01,1.316908044,STAD
TCGA.BR.4371.01,1.571640717,STAD
TCGA.BR.7717.01,2.757169721,STAD
TCGA.BR.7197.01,0.793025387,STAD
TCGA.CG.5724.01,3.426183507,STAD
TCGA.D7.8576.01,2.312853142,STAD
TCGA.BR.7196.01,1.523875682,STAD
TCGA.D7.6522.01,1.621299683,STAD
TCGA.HU.8243.01,1.614384351,STAD
TCGA.D7.A748.01,2.991017946,STAD
TCGA.RD.A8N9.01,1.747787153,STAD
TCGA.BR.4280.01,1.617276497,STAD
TCGA.CD.5804.01,1.756163284,STAD
TCGA.CD.5801.01,2.267433201,STAD
TCGA.HU.A4G2.01,1.603963218,STAD
TCGA.BR.8483.01,1.707429185,STAD
TCGA.CG.4460.01,0.642310274,STAD
TCGA.KB.A93G.01,1.412935775,STAD
TCGA.VQ.A8DT.01,2.25499461,STAD
TCGA.HU.A4H6.01,1.781998212,STAD
TCGA.BR.8486.01,1.264489158,STAD
TCGA.F1.6177.01,2.048392578,STAD
TCGA.SW.A7EA.01,3.026238669,STAD
TCGA.CG.5725.01,-0.11329995,STAD
TCGA.BR.4294.01,-0.342592331,STAD
TCGA.VQ.A925.01,2.11387621,STAD
TCGA.VQ.A91S.01,1.680407165,STAD
TCGA.HF.7131.01,2.112485075,STAD
TCGA.D7.A6EX.01,0.333179875,STAD
TCGA.R5.A7O7.01,1.922679566,STAD
TCGA.CG.5716.01,1.642981282,STAD
TCGA.D7.6817.01,1.690190816,STAD
TCGA.VQ.AA6I.01,2.005823337,STAD
TCGA.BR.4256.01,1.937227852,STAD
TCGA.BR.A4QI.01,2.275450543,STAD
TCGA.RD.A8N0.01,0.47569836,STAD
TCGA.VQ.AA6A.01,1.034448154,STAD
TCGA.CG.4443.01,1.718208452,STAD
TCGA.CG.5722.01,2.028198855,STAD
TCGA.BR.A4IU.01,0.917777168,STAD
TCGA.BR.8690.01,1.455438887,STAD
TCGA.D7.5578.01,1.279146293,STAD
TCGA.CG.4437.01,2.636131135,STAD
TCGA.CG.4438.01,1.085706261,STAD
TCGA.FP.8631.01,1.357663122,STAD
TCGA.HU.A4GH.01,2.221378574,STAD
TCGA.CD.8529.01,1.241770111,STAD
TCGA.CD.A4MH.01,0.712238474,STAD
TCGA.VQ.A8PM.01,1.342867849,STAD
TCGA.R5.A7ZE.01,2.925015682,STAD
TCGA.BR.A4PE.01,1.841250454,STAD
TCGA.CG.4441.01,2.297531501,STAD
TCGA.BR.8284.01,1.652428866,STAD
TCGA.BR.8297.01,1.198177977,STAD
TCGA.BR.6801.01,2.113811172,STAD
TCGA.D7.A4YT.01,0.416593533,STAD
TCGA.F1.6875.01,1.210904096,STAD
TCGA.HU.A4HD.01,1.2365837,STAD
TCGA.VQ.A8E0.01,1.769451839,STAD
TCGA.BR.8687.01,1.049030474,STAD
TCGA.BR.A4J6.01,2.484672119,STAD
TCGA.CD.A4MJ.01,2.59215408,STAD
TCGA.VQ.A91N.01,0.963124827,STAD
TCGA.VQ.A8P5.01,1.953248427,STAD
TCGA.BR.8296.01,1.054427504,STAD
TCGA.BR.6564.01,1.046553511,STAD
TCGA.F1.6874.01,1.087983207,STAD
TCGA.HU.A4GN.01,3.081960738,STAD
TCGA.BR.4191.01,1.579893351,STAD
TCGA.BR.4201.01,2.095102506,STAD
TCGA.VQ.A8PH.01,1.0570858,STAD
TCGA.CD.8524.01,1.874068831,STAD
TCGA.CG.4466.01,0.662337559,STAD
TCGA.BR.4363.01,1.532523889,STAD
TCGA.VQ.A94O.01,0.190633285,STAD
TCGA.BR.7707.01,3.180880229,STAD
TCGA.D7.A747.01,0.229909836,STAD
TCGA.D7.6820.01,2.347528497,STAD
TCGA.CG.5720.01,1.921733437,STAD
TCGA.FP.8209.01,0.075010987,STAD
TCGA.D7.8572.01,0.496968327,STAD
TCGA.MX.A5UG.01,0.986884163,STAD
TCGA.FP.8210.01,0.657933175,STAD
TCGA.RD.A7BS.01,1.907474318,STAD
